序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000826,启迪环境,8.333333969116211,2.47,2.51,1051528544,3520177208.7300005,3520622522.5600004,29.797027587890625,0.4065040349960327,092500,7,3/2,6.5789475440979,环保行业
2,000903,云内动力,1.0791367292404175,5.62,6.12,4366637056,10791870461.76,10957702724.16,37.97798156738281,-0.17761990427970886,092500,2,8/5,9.352518081665039,汽车零部
3,600551,时代出版,3.4909911155700684,9.19,9.77,666614224,6231327646.41,6231327582.08,10.1979341506958,0.10893245786428452,092501,4,2/1,8.558558464050293,文化传媒
4,605005,合兴股份,-3.7948715686798096,18.76,21.45,544875424,7522760000.000001,7522760000.000001,6.609742164611816,-0.4774535894393921,092501,1,3/2,13.897435188293457,汽车零部
5,001230,劲旅环境,-1.6829745769500732,25.12,28.11,741686160,1358432175.68,3353421956.6400003,49.78708267211914,-0.7114624381065369,093018,3,4/3,12.915851593017578,环保行业
6,300546,雄帝科技,16.394927978515625,25.7,26.5,1858387216,3447738139.5,4796460158.7,53.756107330322266,0.0,093036,5,2/1,9.057971000671387,计算机设
7,603390,通达电气,6.492027759552002,18.7,19.32,1583979632,6540423455.5,6576266100.8,23.746129989624023,-0.4789781868457794,093038,10,8/6,7.460136890411377,汽车零部
8,600476,湘邮科技,2.890739679336548,21.0,22.45,921917840,3382470000.0,3382470000.0,26.46737289428711,0.14306151866912842,093050,1,2/1,9.505144119262695,软件开发
9,600650,锦江在线,4.289855003356934,17.99,18.98,1092798272,7026175749.249999,9923465914.88,15.087489128112793,-0.0555555559694767,093209,3,2/1,6.956521511077881,铁路公路
10,600834,申通地铁,4.5912652015686035,9.34,9.82,498441936,4458746992.7,4458746983.36,10.894429206848145,-0.4264392554759979,093325,3,2/1,6.159014701843262,铁路公路
11,600192,长城电工,8.083141326904297,9.36,9.53,892356944,4134761279.9999995,4134761279.9999995,21.836856842041016,0.0,094733,4,5/3,13.625865936279297,电网设备
12,600658,电子城,6.334842205047607,4.7,4.86,390839776,5257349711.5,5257349688.0,7.337144374847412,-0.21231423318386078,094803,4,0/0,11.312217712402344,房地产服
13,002173,创新医疗,7.954545497894287,11.4,11.62,1132939104,4745870650.2,5030641612.8,23.911659240722656,-0.08764241635799408,095203,2,0/0,10.416666030883789,医疗服务
14,000953,河化股份,4.358654975891113,8.38,8.83,806545536,3068103994.1000004,3068103968.9600005,25.992961883544922,0.8423586487770081,095618,1,0/0,13.5740966796875,化学制药
15,300149,睿智医药,18.925233840942383,10.18,10.27,1413614032,5060319303.98,5069273520.0,28.91654396057129,0.0,100312,5,2/1,14.836448669433594,医疗服务
16,603686,福龙马,7.972805976867676,17.47,17.8,2384197552,7257569157.879999,7257569088.0,33.77776336669922,-0.057208236306905746,102237,1,2/1,10.50679874420166,环保行业
17,000029,深深房Ａ,9.455744743347168,19.91,20.01,281575824,17752950600.0,20142150600.0,1.6023205518722534,0.2013084888458252,102918,1,0/0,10.995052337646484,房地产开
18,002982,湘佳股份,10.006715774536133,16.38,16.38,384353968,2127365997.12,2377368761.04,18.587343215942383,0.9242144227027893,104354,7,0/0,9.670920372009277,农牧饲渔
19,688799,华纳药厂,14.76248550415039,47.11,49.26,716646720,6186485200.0,6186485200.0,11.736841201782227,-0.3595600724220276,105149,5,0/0,22.314250946044922,化学制药
20,301633,港迪技术,14.899712562561035,80.2,83.76,312426592,1116384000.0,4465536000.0,28.416278839111328,0.0,105815,1,0/0,21.14613151550293,通用设备
21,002345,潮宏基,6.863469123840332,14.48,14.91,840347184,12554223205.2,12865663953.92,6.705837726593018,0.20761245489120483,110130,4,0/0,11.881918907165527,珠宝首饰
22,002773,康弘药业,7.843137741088867,31.9,32.54,600001360,21905081760.1,29383827017.6,2.7713582515716553,0.5674653053283691,110257,1,0/0,10.07437515258789,化学制药
23,603229,奥翔药业,7.638072967529297,9.16,9.36,344662528,7605521848.2,7605521912.32,4.576651573181152,0.10928962379693985,111445,2,0/0,10.340775489807129,化学制药
