序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000826,启迪环境,8.333333969116211,2.47,2.51,1054488176,3520177208.7300005,3520622522.5600004,29.881254196166992,0.4065040349960327,092500,7,3/2,6.5789475440979,环保行业
2,000903,云内动力,2.158273458480835,5.68,6.12,4408081920,10907086160.64,11074688874.24,38.36157989501953,0.5309734344482422,092500,2,8/5,9.352518081665039,汽车零部
3,600551,时代出版,4.054053783416748,9.24,9.77,670470560,6265230408.360001,6265230343.68,10.259419441223145,0.21691974997520447,092501,4,2/1,8.558558464050293,文化传媒
4,605005,合兴股份,-4.564102649688721,18.61,21.45,547744832,7462610000.0,7462610000.0,6.648046493530273,-0.2679528295993805,092501,1,3/2,14.564103126525879,汽车零部
5,001230,劲旅环境,-2.5831704139709473,24.89,28.11,743688992,1345994301.46,3322717854.33,49.93479537963867,-0.5195843577384949,093018,3,4/3,12.915851593017578,环保行业
6,300546,雄帝科技,16.757246017456055,25.78,26.5,1863178640,3458470398.3,4811390773.9800005,53.894439697265625,0.0,093036,5,2/1,9.057971000671387,计算机设
7,603390,通达电气,6.776765823364258,18.75,19.32,1594076208,6557911218.75,6593849700.0,23.90163803100586,1.1872638463974,093038,10,8/6,7.460136890411377,汽车零部
8,600476,湘邮科技,1.8618324995040894,20.79,22.45,924987680,3348645300.0,3348645300.0,26.55851173400879,-0.43103447556495667,093050,1,2/1,9.505144119262695,软件开发
9,600650,锦江在线,3.536231756210327,17.86,18.98,1108025936,6975402939.5,9851756600.32,15.305765151977539,-0.1676914542913437,093209,3,2/1,7.014492988586426,铁路公路
10,600834,申通地铁,4.031354904174805,9.29,9.82,502133440,4434877897.45,4434877888.16,10.977465629577637,-0.21482276916503906,093325,3,2/1,6.159014701843262,铁路公路
11,600192,长城电工,7.967667102813721,9.35,9.53,893961488,4130343800.0,4130343800.0,21.87567901611328,-0.10683761537075043,094733,4,5/3,13.625865936279297,电网设备
12,600658,电子城,6.108597278594971,4.69,4.86,391780864,5246163861.05,5246163837.6,7.355032920837402,-0.42462846636772156,094803,4,0/0,11.312217712402344,房地产服
13,002173,创新医疗,8.333333969116211,11.44,11.62,1154376160,4762522827.92,5048292986.88,24.361906051635742,0.0874890685081482,095203,2,0/0,10.416666030883789,医疗服务
14,000953,河化股份,4.358654975891113,8.38,8.83,811554864,3068103994.1000004,3068103968.9600005,26.156841278076172,0.35928142070770264,095618,1,0/0,13.5740966796875,化学制药
15,300149,睿智医药,17.640186309814453,10.07,10.27,1426339792,5005640018.77,5014497480.0,29.169660568237305,0.0,100312,5,2/1,14.836448669433594,医疗服务
16,603686,福龙马,8.343633651733398,17.53,17.8,2405401760,7282494982.120001,7282494912.0,34.06856155395508,-0.39772725105285645,102237,1,2/1,10.50679874420166,环保行业
17,000029,深深房Ａ,10.005496978759766,20.01,20.01,288341440,17842116600.0,20243316600.0,1.6403731107711792,0.25050100684165955,102918,1,0/0,10.995052337646484,房地产开
18,002982,湘佳股份,9.066488265991211,16.24,16.38,387734912,2109183381.7599998,2357049369.9199996,18.7467041015625,-0.30693677067756653,104354,7,0/0,9.670920372009277,农牧饲渔
19,688799,华纳药厂,15.712545394897461,47.5,49.26,720905440,6237700000.0,6237700000.0,11.805160522460938,-0.44015929102897644,105149,5,0/0,22.314250946044922,化学制药
20,301633,港迪技术,14.899712562561035,80.2,83.76,313077376,1116384000.0,4465536000.0,28.474468231201172,0.0,105815,1,0/0,21.14613151550293,通用设备
21,002345,潮宏基,7.1586713790893555,14.52,14.91,845262704,12588903379.8,12901204462.08,6.744960784912109,0.13793103396892548,110130,4,0/0,11.881918907165527,珠宝首饰
22,002773,康弘药业,8.688302993774414,32.15,32.54,611541264,22076751679.85,29614107793.6,2.8237292766571045,0.06224711984395981,110257,1,0/0,10.07437515258789,化学制药
23,603229,奥翔药业,7.755581855773926,9.17,9.36,348727232,7613824819.65,7613824883.84,4.630086421966553,0.10917031019926071,111445,2,0/0,10.340775489807129,化学制药
24,600212,绿能慧充,8.513341903686523,8.54,8.66,561456384,4396538999.0199995,6014442024.639999,13.160090446472168,-0.46620047092437744,131134,1,2/1,8.894536018371582,电力行业
