序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000826,启迪环境,8.771929740905762,2.48,2.51,965474672,3534428938.32,3534876055.04,27.356096267700195,-0.800000011920929,092500,7,3/2,6.5789475440979,环保行业
2,000903,云内动力,6.115108013153076,5.9,6.12,4046289152,11329543723.2,11503638091.2,35.07783508300781,-0.5059021711349487,092500,2,8/5,6.834532260894775,汽车零部
3,600551,时代出版,5.067567348480225,9.33,9.77,586152448,6326255379.87,6326255314.56,8.912757873535156,0.32258063554763794,092501,4,2/1,5.96846866607666,文化传媒
4,605005,合兴股份,2.1025640964508057,19.91,21.45,513575024,7983910000.0,7983910000.0,6.206600189208984,-0.2005012482404709,092501,1,3/2,10.051281929016113,汽车零部
5,001230,劲旅环境,5.714285850524902,27.01,28.11,684363664,1460639055.14,3605729579.9700003,45.693023681640625,0.03703703731298447,093018,3,4/3,5.205479621887207,环保行业
6,300546,雄帝科技,19.565217971801758,26.4,26.5,1776627120,3541645404.0,4927103042.4,51.39358139038086,0.0,093036,5,2/1,9.057971000671387,计算机设
7,600476,湘邮科技,6.026457786560059,21.64,22.45,853662256,3485554800.0,3485554800.0,24.459487915039062,0.2315887063741684,093050,1,2/1,9.505144119262695,软件开发
8,600650,锦江在线,6.840579986572266,18.43,18.98,982206336,7198022182.25,10166174364.16,13.527311325073242,-0.16251353919506073,093209,3,2/1,6.956521511077881,铁路公路
9,600834,申通地铁,4.927211761474609,9.37,9.82,479012976,4473068449.849999,4473068440.48,10.461002349853516,-0.21299254894256592,093325,3,2/1,6.159014701843262,铁路公路
10,002550,千红制药,9.331476211547852,7.85,7.9,1066606256,7518255703.0,10046430000.0,14.395000457763672,-0.6329113841056824,093345,3,0/0,10.027854919433594,化学制药
11,002250,联化科技,9.090909004211426,9.12,9.2,1586828384,8267591502.719999,8311358054.4,19.437578201293945,0.10976948589086533,093651,6,3/2,9.449760437011719,农药兽药
12,600192,长城电工,9.353348731994629,9.47,9.53,850623456,4183353560.0000005,4183353560.0000005,20.829647064208984,-0.1054852306842804,094733,4,5/3,13.625865936279297,电网设备
13,600658,电子城,6.108597278594971,4.69,4.86,364418672,5246163861.05,5246163837.6,6.834500312805176,-0.21276594698429108,094803,4,0/0,11.312217712402344,房地产服
14,600676,交运股份,9.75103759765625,5.29,5.3,586208240,5440727673.76,5440727673.76,10.881837844848633,0.18939393758773804,094913,6,2/1,6.016597747802734,汽车零部
15,000953,河化股份,5.230386257171631,8.45,8.83,738955312,3093732547.7499995,3093732522.3999996,23.815250396728516,-0.1182033121585846,095618,1,0/0,13.5740966796875,化学制药
16,001212,中旗新材,7.762906074523926,56.36,57.53,557980528,8593957548.08,10103640066.56,6.715752601623535,-0.1063452661037445,100848,1,0/0,11.510516166687012,装修装饰
