序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000826,启迪环境,6.140350818634033,2.42,2.51,593503632,3448918560.7799997,3449354860.16,16.780841827392578,-0.8196721076965332,092500,3,3/2,6.5789475440979,环保行业
2,000903,云内动力,8.992806434631348,6.06,6.12,2227880480,11636785586.88,11815601158.08,19.0529727935791,1.0,092500,2,8/5,4.6762590408325195,汽车零部
3,605005,合兴股份,2.2564101219177246,19.94,21.45,390630336,7995940000.000001,7995940000.000001,4.708626747131348,-0.25012508034706116,092501,1,3/2,10.051281929016113,汽车零部
4,001230,劲旅环境,7.3189826011657715,27.42,28.11,492215360,1482810917.88,3660462979.7400002,32.83493423461914,-2.0714285373687744,093018,2,4/3,5.205479621887207,环保行业
5,300546,雄帝科技,17.210145950317383,25.88,26.5,1229073408,3471885721.7999997,4830054043.08,35.80108642578125,0.0,093036,3,2/1,9.057971000671387,计算机设
6,600476,湘邮科技,3.5766780376434326,21.14,22.45,522969984,3405019800.0,3405019800.0,14.7699613571167,-2.759889602661133,093050,1,2/1,6.565409183502197,软件开发
7,600650,锦江在线,8.69565200805664,18.75,18.98,648246192,7323001406.25,10342689600.0,8.898310661315918,0.16025641560554504,093209,3,2/1,6.956521511077881,铁路公路
8,002104,恒宝股份,10.0,8.91,8.91,1132516512,5341919255.64,6309903045.6,21.448631286621094,0.0,093227,4,2/1,6.913579940795898,通信设备
9,600834,申通地铁,6.270996570587158,9.49,9.82,368854192,4530354278.45,4530354268.96,8.017111778259277,-1.5560165643692017,093325,3,2/1,6.159014701843262,铁路公路
10,002550,千红制药,10.027854919433594,7.9,7.9,504521840,7566142682.0,10110420000.0,6.867269515991211,0.7653061151504517,093345,1,0/0,10.027854919433594,化学制药
11,603477,巨星农牧,9.91943645477295,21.83,21.85,459669600,11134834518.019999,11134834387.039999,4.186513423919678,0.36781609058380127,093405,1,0/0,8.45921516418457,农牧饲渔
12,002250,联化科技,9.330143928527832,9.14,9.2,901276560,8285722185.84,8329584716.8,11.135024070739746,-0.3271537721157074,093651,3,3/2,9.449760437011719,农药兽药
