序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000826,启迪环境,7.894736289978027,2.46,2.51,1115721360,3505925479.14,3506368990.08,31.62663459777832,0.0,092500,7,3/2,6.5789475440979,环保行业
2,000903,云内动力,0.35971224308013916,5.58,6.12,4914771968,10715059995.84,10879711957.44,43.07184600830078,-0.3571428656578064,092500,2,8/5,12.769783973693848,汽车零部
3,605005,合兴股份,-4.205128192901611,18.68,21.45,572837248,7490680000.0,7490680000.0,6.980592250823975,0.21459227800369263,092501,1,3/2,14.615385055541992,汽车零部
4,001230,劲旅环境,3.052837610244751,26.33,28.11,812347056,1423866209.62,3514952234.0099998,54.871238708496094,0.8812260627746582,093018,3,4/3,13.463796615600586,环保行业
5,300546,雄帝科技,14.990942001342773,25.39,26.5,2000877120,3406150636.65,4738604024.49,57.93060302734375,0.0,093036,5,2/1,9.057971000671387,计算机设
6,603390,通达电气,1.6514805555343628,17.85,19.32,1763896176,6243131480.250001,6277344914.400001,26.55467414855957,-0.9433962106704712,093038,10,8/6,8.599088668823242,汽车零部
7,600476,湘邮科技,-0.9309162497520447,20.22,22.45,1051018432,3256835400.0,3256835400.0,30.398149490356445,0.09900990128517151,093050,1,2/1,12.493875503540039,软件开发
8,600650,锦江在线,5.217391014099121,18.15,18.98,1248516096,7088665361.249999,10011723532.8,17.303613662719727,-0.055066078901290894,093209,3,2/1,8.0,铁路公路
9,600834,申通地铁,3.8073909282684326,9.27,9.82,570734992,4425330259.349999,4425330250.08,12.518355369567871,0.0,093325,3,2/1,8.174692153930664,铁路公路
10,002550,千红制药,7.799442768096924,7.74,7.9,1400480800,7412904349.2,9905652000.0,18.848058700561523,0.38910505175590515,093345,5,0/0,10.027854919433594,化学制药
11,600192,长城电工,7.621247291564941,9.32,9.53,999889040,4117091360.0,4117091360.0,24.416093826293945,-0.32085561752319336,094733,4,5/3,13.625865936279297,电网设备
12,600658,电子城,4.298642635345459,4.61,4.86,422665280,5156677057.450001,5156677034.400001,7.949158668518066,0.0,094803,4,0/0,11.312217712402344,房地产服
13,002173,创新医疗,8.23863697052002,11.43,11.62,1326267920,4758359783.49,5043880143.36,27.98761749267578,0.08756567537784576,095203,2,0/0,10.416666030883789,医疗服务
14,000953,河化股份,2.9887919425964355,8.27,8.83,893146160,3027830552.6499996,3027830527.8399997,28.826496124267578,-0.48134779930114746,095618,1,0/0,13.5740966796875,化学制药
15,001212,中旗新材,9.73231315612793,57.39,57.53,904330096,8751015324.42,10288287853.44,10.690312385559082,0.29709890484809875,100848,3,0/0,11.510516166687012,装修装饰
16,603686,福龙马,8.776267051696777,17.6,17.8,2866368912,7311575110.400001,7311575040.000001,40.33919143676758,0.8018327951431274,102237,5,2/1,10.50679874420166,环保行业
17,688799,华纳药厂,14.713764190673828,47.09,49.26,790032096,6183858800.0,6183858800.0,12.932703018188477,0.4051172733306885,105149,5,0/0,22.314250946044922,化学制药
18,301633,港迪技术,16.704870223999023,81.46,83.76,341764736,1133923200.0,4535692800.0,31.02821922302246,0.0,105815,1,0/0,21.14613151550293,通用设备
19,002345,潮宏基,3.9852399826049805,14.09,14.91,1004502768,12216091502.85,12519143999.36,8.035080909729004,-0.07092198729515076,110130,4,0/0,11.881918907165527,珠宝首饰
20,002773,康弘药业,7.978363990783691,31.94,32.54,695755168,21932548947.260002,29420671941.760002,3.2070119380950928,0.06265664100646973,110257,1,0/0,10.07437515258789,化学制药
21,603229,奥翔药业,6.933020114898682,9.1,9.36,424031296,7555704019.5,7555704083.2,5.6301798820495605,0.0,111445,2,0/0,10.340775489807129,化学制药
22,600212,绿能慧充,8.513341903686523,8.54,8.66,763585680,4396538999.0199995,6014442024.639999,17.729761123657227,1.4251781702041626,131134,6,2/1,8.894536018371582,电力行业
23,002734,利民股份,8.075288772583008,17.8,18.12,1544636432,6746340192.8,7498064310.400001,23.57307243347168,-0.44742730259895325,132945,1,0/0,12.932604789733887,农药兽药
24,002465,海格通信,7.363420486450195,13.56,13.89,4034088432,33600149198.04,33653668389.120003,12.229686737060547,-0.22075055539608002,134518,2,0/0,10.847188949584961,通信设备
25,600495,晋西车轴,5.675146579742432,5.4,5.62,1077750496,6524230784.400001,6524230752.0,17.004480361938477,-0.5524861812591553,135449,1,0/0,13.698630332946777,交运设备
