序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,301595,N太力,57.07,234.72,40.02,177954.0,822765345.12,148.56,66.88,41.55,45.0,17.05,,77.04,79.47,7.01,6179539600.0,1318265979.0,-0.14,0.81,234.72,234.72
2,603014,N威高,44.02,66.11,17.52,218395.0,951050577.0,32.04,49.99,41.5,49.99,26.5,,57.3,40.29,2.71,18109566785.0,1677716080.0,0.76,0.27,66.11,66.11
3,835174,五新隧装,42.84,29.98,9.88,177569.0,726561411.57,18.17,42.84,36.85,40.0,32.96,10.58,20.47,29.62,4.84,3855973479.0,3716445570.0,0.0,0.0,48.6,48.29
4,871396,常辅股份,49.5,21.77,8.85,135097.0,568955436.57,34.19,51.2,37.3,38.5,40.65,2.12,31.91,126.53,8.85,2969023860.0,2096004191.0,0.28,-1.61,169.9,211.13
5,430198,微创光电,15.39,20.8,2.65,185528.0,271088839.64,24.41,16.38,13.27,13.76,12.74,6.46,26.41,-15.33,6.18,2483389990.0,1081060977.0,-0.26,-0.06,3.85,47.7
6,300631,久吾高科,24.58,20.02,4.1,209618.0,497765627.18,15.53,24.58,21.4,22.11,20.48,24.83,17.5,43.5,2.42,3073567362.0,2944123723.0,0.0,0.0,17.66,16.49
7,301459,丰茂股份,65.75,20.0,10.96,69438.0,424304502.27,18.95,65.75,55.37,56.73,54.79,3.96,34.72,45.78,4.28,5260000000.0,1315000000.0,0.0,0.0,6.08,62.31
8,301335,天元宠物,37.08,20.0,6.18,210949.0,709317434.46,18.64,37.08,31.32,32.58,30.9,2.79,42.3,70.28,2.48,4672080000.0,1849365148.0,0.0,0.0,52.59,64.8
9,300069,金利华电,19.5,20.0,3.25,141118.0,261985766.5,15.14,19.5,17.04,18.0,16.25,7.65,12.06,-727.62,8.32,2281500000.0,2281500000.0,0.0,0.0,16.7,48.06
10,300489,光智科技,53.42,19.99,8.9,69503.0,371097795.3,2.07,53.42,52.5,53.42,44.52,4.59,5.07,192.21,11.75,7354482846.0,7323407256.0,0.0,0.0,1.95,-2.3
11,300963,中洲特材,29.59,19.99,4.93,786151.0,2017987578.11,27.98,29.59,22.69,23.45,24.66,1.69,39.2,187.55,9.13,9693684000.0,5933741673.0,0.0,0.0,229.14,239.33
12,688336,三生国健,32.5,18.87,5.16,100195.0,307895124.0,16.57,32.5,27.97,27.98,27.34,6.9,1.62,48.68,3.53,20045538273.0,20045538273.0,0.59,0.62,43.74,51.73
13,300210,森远股份,11.34,16.91,1.64,534233.0,591430432.1,16.29,11.64,10.06,10.2,9.7,8.79,11.04,165.62,13.31,5491054267.0,5485418956.0,0.09,0.18,6.98,10.74
14,300609,汇纳科技,34.02,15.83,4.65,259991.0,879848950.94,14.06,35.24,31.11,32.02,29.37,2.29,21.69,-387.26,3.98,4086291446.0,4078770508.0,0.21,0.24,29.3,38.07
15,301188,力诺药包,21.37,15.39,2.85,244022.0,499870781.33,14.42,21.97,19.3,19.8,18.52,6.35,10.5,30.65,3.39,4967469215.0,4967469215.0,-0.19,-0.56,37.08,42.28
16,300004,南风股份,10.26,15.28,1.36,791418.0,736892020.62,21.24,10.55,8.66,8.89,8.9,2.02,16.49,75.82,2.79,4924734315.0,4924734315.0,0.1,0.79,64.95,66.83
17,836077,吉林碳谷,16.65,14.99,2.17,314129.0,481108828.59,22.1,16.97,13.77,13.96,14.48,1.62,9.91,104.11,3.96,9784902253.0,5277331003.0,0.3,0.85,50.82,49.19
18,300121,阳谷华泰,12.99,13.75,1.57,451959.0,570284914.47,10.77,13.26,12.03,12.1,11.42,9.48,10.44,23.29,1.66,5828834428.0,5623185204.0,-0.08,-0.15,12.37,8.07
19,301027,华蓝集团,14.89,13.15,1.73,203936.0,297339622.78,16.57,15.49,13.31,13.46,13.16,4.43,17.26,-60.41,2.36,2201652375.0,1759300314.0,0.2,0.74,-8.82,-7.29
20,300061,旗天科技,12.84,12.93,1.47,630026.0,778694168.87,13.19,13.15,11.65,12.09,11.37,4.5,10.15,747.41,15.25,8461478813.0,7967730210.0,0.23,0.16,0.31,-0.47
21,836149,旭杰科技,16.16,12.3,1.77,123410.0,195145813.24,14.45,16.91,14.83,15.32,14.39,3.64,27.61,34.09,7.19,1212252096.0,722287312.0,-1.46,-0.92,20.6,40.4
22,300341,麦克奥迪,16.88,12.01,1.81,315723.0,533148607.8,15.66,17.99,15.63,16.44,15.07,8.79,6.13,62.6,4.71,8733886472.0,8698730918.0,-0.12,-0.12,-10.07,-3.6
23,300147,ST香雪,8.98,11.97,0.96,375292.0,319523691.65,17.21,9.31,7.93,8.03,8.02,1.82,5.71,-16.92,6.14,5938285824.0,5903982197.0,0.67,1.24,-10.02,-8.09
24,300867,圣元环保,19.34,11.15,1.94,293913.0,551000743.03,15.34,20.18,17.51,17.56,17.4,2.07,15.34,20.59,1.41,5255471965.0,3706082077.0,-0.1,-0.26,51.45,49.57
25,300927,江天化学,33.96,10.65,3.27,226043.0,730271090.58,15.64,35.0,30.2,30.84,30.69,1.65,16.04,1496.9,5.08,4902465600.0,4784580422.0,1.68,1.07,90.68,106.19
26,300290,荣科科技,19.11,10.59,1.83,616613.0,1155841596.72,10.59,19.68,17.85,18.53,17.28,4.53,9.65,-118.86,15.37,12225289394.0,12215531828.0,-0.21,-0.31,-7.81,-6.09
27,301488,豪恩汽电,81.51,10.45,7.71,109896.0,912678924.71,12.8,88.5,79.05,84.0,73.8,5.93,46.94,101.79,5.63,7498920000.0,1908250988.0,-0.83,-0.92,10.9,47.42
28,872392,佳合科技,26.7,10.33,2.5,47826.0,124175191.65,14.59,27.84,24.31,25.46,24.2,4.87,17.04,75.42,4.65,1567290000.0,749549100.0,0.0,-0.37,32.05,49.16
29,688171,纬德信息,35.2,10.28,3.28,44698.0,153820223.0,10.68,35.45,32.04,32.04,31.92,1.3,8.7,-767.21,3.6,2948823680.0,1807466813.0,0.0,0.43,91.72,110.4
30,600207,安彩高科,4.57,10.12,0.42,127404.0,58223637.0,0.0,4.57,4.57,4.57,4.15,1.6,1.17,-11.61,1.91,4978158372.0,4978158372.0,0.0,0.0,3.39,2.47
31,600281,华阳新材,5.56,10.1,0.51,1030109.0,553809302.0,8.91,5.56,5.11,5.2,5.05,1.92,20.03,7.24,17.87,2860075259.0,2860075259.0,0.0,0.0,66.97,70.03
32,000677,恒天海龙,5.56,10.1,0.51,1123650.0,591413389.44,12.67,5.56,4.92,5.07,5.05,1.4,13.01,92.14,9.27,4803717391.0,4803717391.0,0.0,0.0,45.17,35.61
33,600770,综艺股份,5.67,10.1,0.52,151541.0,85923758.0,0.0,5.67,5.67,5.67,5.15,0.53,1.17,-283.87,2.24,7371000000.0,7371000000.0,0.0,0.0,29.75,35.32
34,002431,棕榈股份,2.18,10.1,0.2,810971.0,172232229.8,7.58,2.18,2.03,2.07,1.98,5.43,4.47,-6.11,2.64,3951939458.0,3951939458.0,0.0,0.0,5.31,4.31
35,603980,吉华集团,5.46,10.08,0.5,1373317.0,728016497.0,7.66,5.46,5.08,5.15,4.96,8.26,20.29,-44.48,0.95,3695510146.0,3695510146.0,0.0,0.0,16.67,24.94
36,601008,连云港,8.2,10.07,0.75,1953282.0,1563037483.0,10.74,8.2,7.4,7.4,7.45,1.46,15.74,111.58,2.52,10173231649.0,10173231649.0,0.0,0.0,124.66,117.51
37,002510,天汽模,7.0,10.06,0.64,251104.0,175773073.0,0.0,7.0,7.0,7.0,6.36,0.47,2.5,85.77,2.84,7105970956.0,7033928622.0,0.0,0.0,9.72,19.86
38,600336,澳柯玛,7.66,10.06,0.7,373370.0,283339767.0,4.89,7.66,7.32,7.4,6.96,2.86,4.68,36.95,2.46,6112793131.0,6112793131.0,0.0,0.0,15.36,13.31
39,002571,德力股份,6.57,10.05,0.6,355454.0,224108205.5,10.72,6.57,5.93,5.93,5.97,1.4,11.92,-22.78,2.47,2575116099.0,1959871655.0,0.0,0.0,33.0,60.24
