序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,839719,宁新新材,17.29,30.0,3.99,307913.0,508943554.97,24.74,17.29,14.0,14.0,13.3,5.97,42.07,-22.76,2.46,1609584886.0,1265518416.0,0.0,0.0,51.0,65.93
2,833284,灵鸽科技,32.88,20.44,5.58,246421.0,766130494.47,29.85,34.56,26.41,26.66,27.3,2.48,36.37,225.39,11.08,3445352008.0,2228024917.0,0.52,0.34,104.99,115.61
3,300204,舒泰神,14.15,20.02,2.36,367709.0,492332034.21,22.48,14.15,11.5,11.55,11.79,1.93,7.79,-723.81,7.09,6760481653.0,6678507109.0,0.0,0.0,80.72,90.96
4,301316,慧博云通,41.76,20.0,6.96,15035.0,62786160.0,0.0,41.76,41.76,41.76,34.8,0.08,0.62,1013.22,16.66,16871040000.0,10140434765.0,0.0,0.0,67.71,63.32
5,300584,海辰药业,27.48,20.0,4.58,193827.0,488826381.26,21.0,27.48,22.67,22.67,22.9,2.16,23.6,54.82,3.18,3297600000.0,2256523525.0,0.0,0.0,35.64,36.31
6,300530,领湃科技,35.04,20.0,5.84,200867.0,659928851.27,22.05,35.04,28.6,28.8,29.2,2.81,12.69,-56.56,43.83,6025175444.0,5545935467.0,0.0,0.0,48.73,106.97
7,301112,信邦智能,45.38,19.99,7.56,76648.0,347667077.44,2.78,45.38,44.33,45.38,37.82,1.44,21.14,105.56,4.06,5003898308.0,1645338530.0,0.0,0.0,75.08,94.18
8,688336,三生国健,47.24,19.99,7.87,83372.0,390455896.0,7.62,47.24,44.24,47.24,39.37,2.36,1.35,70.75,5.14,29136960861.0,29136960861.0,0.0,0.0,101.88,120.54
9,688648,中邮科技,49.81,17.73,7.5,144832.0,682625753.0,19.55,50.77,42.5,42.73,42.31,1.6,21.9,-76.24,4.41,6774160000.0,3293881704.0,1.57,1.8,102.32,113.87
10,301662,宏工科技,80.85,16.46,11.43,76849.0,585438185.65,24.63,83.3,66.2,67.8,69.42,1.59,48.71,93.27,4.28,6468000000.0,1275515876.0,0.81,1.06,203.95,203.95
11,300485,赛升药业,10.99,15.32,1.46,625864.0,657394248.99,20.46,11.2,9.25,9.4,9.53,3.74,22.86,33.11,1.56,5293513736.0,3009250830.0,0.27,-0.18,51.8,56.78
12,301055,张小泉,21.2,13.98,2.6,119175.0,238016729.2,17.47,21.49,18.24,18.56,18.6,2.68,7.64,63.67,5.11,3307200000.0,3307200000.0,-0.19,0.05,42.86,33.92
13,830779,武汉蓝电,52.88,12.97,6.07,81941.0,418837580.38,19.01,55.08,46.18,46.8,46.81,3.65,40.9,91.84,9.08,4234351194.0,1059355669.0,0.53,0.69,86.92,130.61
14,870436,大地电气,27.38,12.67,3.08,118319.0,299727834.76,25.47,29.45,23.26,23.5,24.3,1.52,13.31,-73.64,6.75,2586752880.0,2433209974.0,-0.83,-0.98,42.31,62.78
15,300473,德尔股份,33.51,12.11,3.62,234110.0,758998877.49,20.24,35.48,29.43,29.7,29.89,3.22,15.6,55.62,3.17,5059108615.0,5028175098.0,-0.56,-0.62,43.82,34.52
