序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,837023,芭薇股份,35.39,29.97,8.16,184637.0,602945573.98,32.1,35.39,26.65,27.0,27.23,1.85,53.88,88.03,7.42,3036462000.0,1212688250.0,0.0,0.0,128.62,150.64
2,920068,天工股份,24.85,21.81,4.45,454314.0,1040166179.95,34.41,26.52,19.5,19.8,20.4,1.16,72.45,93.19,13.04,16068010373.0,1558200886.0,0.85,-0.6,530.71,530.71
3,300132,青松股份,6.4,20.08,1.07,1030371.0,621502212.64,21.2,6.4,5.27,5.32,5.33,9.49,20.28,432.83,2.54,3306117670.0,3251720218.0,0.0,0.0,22.61,29.82
4,301301,川宁生物,14.02,20.03,2.34,1396399.0,1875663408.87,17.64,14.02,11.96,12.01,11.68,10.86,22.67,27.08,3.81,31224783200.0,8634810845.0,0.0,0.0,0.94,18.21
5,301156,美农生物,23.8,20.02,3.97,188958.0,409963751.86,21.13,23.8,19.61,19.88,19.83,3.06,29.35,94.3,4.55,3350675265.0,1532131402.0,0.0,0.0,75.78,88.14
6,300886,华业香料,27.16,20.02,4.53,104881.0,267897745.97,21.25,27.16,22.35,22.52,22.63,6.36,24.13,44.2,3.51,2024913800.0,1180483598.0,0.0,0.0,32.42,44.54
7,301089,拓新药业,31.48,20.02,5.25,161422.0,472664097.24,20.02,31.48,26.23,26.38,26.23,6.15,17.74,-279.38,2.57,3983620860.0,2863934333.0,0.0,0.0,9.31,11.67
8,301108,洁雅股份,33.91,19.99,5.65,53196.0,169205212.68,20.03,33.91,28.25,28.48,28.26,3.91,15.45,67.73,1.48,2726273223.0,1167379997.0,0.0,0.0,21.32,31.69
9,836419,万德股份,17.59,18.61,2.76,277590.0,508155514.93,29.8,19.27,14.85,14.85,14.83,4.26,44.07,73.12,3.05,1570050049.0,1108070687.0,0.11,-0.9,65.48,82.28
10,872895,花溪科技,27.0,18.01,4.12,36377.0,86572357.72,23.6,27.3,21.9,22.89,22.88,1.28,12.66,-129.13,7.81,1526148000.0,775896300.0,5.55,5.43,88.94,122.96
11,836547,无锡晶海,28.81,14.69,3.69,98109.0,279051384.42,24.24,30.99,24.9,24.9,25.12,2.74,27.56,29.25,3.28,2238191280.0,1025751240.0,-0.31,0.1,49.2,84.21
12,920016,中草香料,28.07,12.73,3.17,91415.0,250245906.74,18.59,29.25,24.62,24.8,24.9,6.47,34.68,141.27,5.91,2160882747.0,739900526.0,-0.32,-0.99,18.19,41.7
13,300791,仙乐健康,30.23,12.59,3.38,117419.0,338550430.96,15.16,30.7,26.63,26.89,26.85,2.99,5.94,26.12,3.0,7172796557.0,5976600656.0,0.13,1.37,18.92,14.81
14,301501,恒鑫生活,81.55,11.94,8.7,90087.0,687672553.72,18.19,85.3,72.05,73.84,72.85,1.33,37.25,25.4,4.1,8318100000.0,1972236352.0,-2.16,-2.27,104.28,104.28
