序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,837023,芭薇股份,35.29,29.6,8.06,180795.0,589353312.92,32.1,35.39,26.65,27.0,27.23,3.39,52.76,87.78,7.4,3027882000.0,1209261609.0,0.8,-0.28,127.97,149.93
2,301301,川宁生物,14.02,20.03,2.34,1320012.0,1768568834.87,17.64,14.02,11.96,12.01,11.68,19.34,21.43,27.08,3.81,31224783200.0,8634810845.0,0.0,0.0,0.94,18.21
3,301156,美农生物,23.8,20.02,3.97,182928.0,395611495.06,21.13,23.8,19.61,19.88,19.83,5.59,28.42,94.3,4.55,3350675265.0,1532131402.0,0.0,0.0,75.78,88.14
4,301108,洁雅股份,33.91,19.99,5.65,51301.0,162779267.68,20.03,33.91,28.25,28.48,28.26,7.1,14.9,67.73,1.48,2726273223.0,1167379997.0,0.0,0.0,21.32,31.69
5,836419,万德股份,17.66,19.08,2.83,247509.0,454094325.77,29.8,19.27,14.85,14.85,14.83,7.16,39.29,73.41,3.07,1576298117.0,1112480292.0,0.06,-0.62,66.13,83.01
6,836547,无锡晶海,29.68,18.15,4.56,78551.0,221409630.78,24.24,30.99,24.9,24.9,25.12,4.13,22.06,30.13,3.38,2305779840.0,1056726720.0,-0.3,1.71,53.7,89.77
7,873305,九菱科技,51.99,15.64,7.03,72188.0,351578028.48,27.36,55.8,43.5,44.0,44.96,2.2,19.9,134.41,10.06,3372473283.0,1886051160.0,2.34,3.88,113.86,177.13
8,833171,国航远洋,14.15,14.57,1.8,946803.0,1357529461.75,15.47,15.44,13.53,14.0,12.35,3.1,33.0,-127.34,5.84,7859015460.0,4060179053.0,-1.67,-0.91,129.34,133.88
9,920068,天工股份,23.28,14.12,2.88,301191.0,649609212.44,22.06,24.0,19.5,19.8,20.4,1.44,48.03,87.3,12.21,15052848349.0,1459755196.0,1.93,0.56,490.86,490.86
10,300886,华业香料,25.61,13.17,2.98,76989.0,193573521.73,19.05,26.66,22.35,22.52,22.63,8.79,17.71,41.68,3.31,1909353550.0,1113114321.0,0.0,0.08,24.87,36.3
11,836077,吉林碳谷,16.84,12.64,1.89,375466.0,620669681.58,22.88,17.6,14.18,14.5,14.95,5.67,11.85,105.29,4.0,9896561798.0,5337552798.0,-1.46,-1.12,54.5,50.9
12,301089,拓新药业,29.49,12.43,3.26,112904.0,322501413.6,16.24,30.49,26.23,26.38,26.23,8.1,12.41,-261.72,2.41,3731797305.0,2682891470.0,0.31,0.14,2.4,4.61
13,839273,一致魔芋,53.5,11.92,5.7,75241.0,382452152.17,16.88,54.95,46.88,47.98,47.8,1.95,11.1,60.79,9.1,5520579775.0,3625115435.0,1.56,1.44,224.83,266.44
14,870656,海昇药业,26.11,11.49,2.69,55156.0,138317736.91,16.05,26.88,23.12,23.12,23.42,3.51,27.58,39.38,3.14,2088800000.0,522202611.0,0.58,2.03,45.54,67.37
15,300871,回盛生物,25.35,11.33,2.58,414594.0,986234824.55,13.39,25.66,22.61,22.76,22.77,3.88,22.49,26.25,2.48,4672456281.0,4672456281.0,1.08,2.26,122.76,151.99
16,832419,路斯股份,24.93,11.29,2.53,64716.0,152290967.09,12.63,24.93,22.1,22.12,22.4,2.38,6.91,38.99,4.53,2575428552.0,2333461687.0,1.84,1.88,64.01,70.75
17,872351,华光源海,42.91,10.51,4.08,156976.0,677059709.99,21.81,48.87,40.4,41.5,38.83,2.35,44.52,88.65,8.23,3777600687.0,1513025437.0,-2.03,-2.26,213.9,316.6
18,920016,中草香料,27.5,10.44,2.6,56701.0,151849801.98,15.18,28.4,24.62,24.8,24.9,7.56,21.51,138.4,5.79,2117003048.0,724875828.0,0.92,1.81,15.79,38.82
19,600403,大有能源,3.81,10.12,0.35,160774.0,59496282.0,10.69,3.81,3.44,3.46,3.46,2.01,0.67,-7.37,1.69,9108995252.0,9108995252.0,0.0,0.0,35.11,29.59
20,601008,连云港,6.77,10.08,0.62,1024089.0,687946995.0,4.72,6.77,6.48,6.53,6.15,1.53,8.25,92.12,2.08,8399119301.0,8399119301.0,0.0,0.0,83.97,79.58
21,000639,西王食品,3.17,10.07,0.29,1058662.0,322533550.56,11.11,3.17,2.85,2.87,2.88,5.94,9.81,113.81,1.17,3421787061.0,3421781203.0,0.0,0.0,-0.63,-11.94
22,002040,南 京 港,9.3,10.06,0.85,59486.0,55321747.5,0.0,9.3,9.3,9.3,8.45,0.38,1.22,28.4,1.37,4556146865.0,4519243349.0,0.0,0.0,40.48,41.12
23,605055,迎丰股份,9.31,10.05,0.85,482407.0,435356845.0,13.48,9.31,8.17,8.17,8.46,4.1,10.96,-103.84,3.55,4096400000.0,4096400000.0,0.0,0.0,78.35,89.23
24,002735,王子新材,11.72,10.05,1.07,787407.0,893117461.21,9.95,11.72,10.66,10.75,10.65,5.59,28.06,132.99,2.59,4477116801.0,3288582893.0,0.0,0.0,28.37,26.57
25,600223,福瑞达,8.11,10.04,0.74,320949.0,251910097.0,10.85,8.11,7.31,7.38,7.37,5.07,3.16,40.64,1.98,8244372765.0,8244372765.0,0.0,0.0,12.8,7.28
26,603630,拉芳家化,21.97,10.02,2.0,146599.0,311668095.0,11.12,21.97,19.75,19.86,19.97,1.93,6.51,94.79,2.56,4947744623.0,4947744623.0,0.0,0.0,72.86,59.43
27,605136,丽人丽妆,8.57,10.01,0.78,233252.0,198256619.0,6.68,8.57,8.05,8.05,7.79,3.72,5.82,-46.83,1.39,3431929345.0,3431929345.0,0.0,0.0,7.8,-0.7
28,002190,成飞集成,32.63,10.01,2.97,422424.0,1372301560.55,2.8,32.63,31.8,32.62,29.66,4.13,11.78,6043.0,3.45,11705338462.0,11705338462.0,0.0,0.0,91.72,68.72
29,002664,信质集团,20.79,10.0,1.89,252854.0,494438043.82,12.12,20.79,18.5,18.95,18.9,1.51,6.28,371.7,2.49,8486478000.0,8369556870.0,0.0,0.0,16.08,47.87
30,600448,华纺股份,5.28,10.0,0.48,2428763.0,1240470620.0,11.88,5.28,4.71,4.78,4.8,1.97,38.56,1751.71,2.76,3325447815.0,3325447815.0,0.0,0.0,87.9,99.25
31,003010,若羽臣,57.09,10.0,5.19,80941.0,442732921.11,10.85,57.09,51.46,51.89,51.9,2.64,6.69,85.37,8.79,9364501588.0,6903657119.0,0.51,1.35,85.3,104.62
32,002900,哈三联,12.65,10.0,1.15,225460.0,274142129.0,10.43,12.65,11.45,11.5,11.5,4.72,13.03,-34.68,1.88,4001923008.0,2189462569.0,0.0,0.0,26.37,28.43
33,600798,宁波海运,4.07,10.0,0.37,158591.0,64546488.0,0.0,4.07,4.07,4.07,3.7,0.99,1.31,-26.43,1.25,4910594198.0,4910594198.0,0.0,0.0,37.04,34.32
34,002489,浙江永强,4.07,10.0,0.37,1740993.0,691935460.35,11.08,4.07,3.66,3.71,3.7,5.79,9.1,5.94,1.98,8827896394.0,7786027737.0,0.0,0.0,18.66,25.62
