序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,837023,芭薇股份,35.39,29.97,8.16,126420.0,399534999.44,32.1,35.39,26.65,27.0,27.23,6.19,36.89,88.03,7.42,3036462000.0,1212688250.0,0.8,4.67,128.62,150.64
2,833171,国航远洋,15.19,23.0,2.84,719343.0,1033486709.18,15.47,15.44,13.53,14.0,12.35,6.14,25.07,-136.7,6.27,8436639211.0,4358595040.0,-0.39,-0.13,146.19,151.07
3,836419,万德股份,18.2,22.72,3.37,226635.0,416099756.2,29.8,19.27,14.85,14.85,14.83,17.11,35.98,75.65,3.16,1624497493.0,1146497243.0,0.17,2.94,71.21,88.6
4,872351,华光源海,46.94,20.89,8.11,125952.0,541401725.99,21.81,48.87,40.4,41.5,38.83,4.92,35.72,96.97,9.0,4132383507.0,1655125007.0,0.75,-2.11,243.38,355.73
5,301301,川宁生物,14.02,20.03,2.34,1218501.0,1626249571.67,17.64,14.02,11.96,12.01,11.68,46.56,19.78,27.08,3.81,31224783200.0,8634810845.0,0.0,0.0,0.94,18.21
6,301108,洁雅股份,33.91,19.99,5.65,42743.0,133759598.33,20.03,33.91,28.25,28.48,28.26,15.44,12.42,67.73,1.48,2726273223.0,1167379997.0,0.0,0.0,21.32,31.69
7,836547,无锡晶海,30.03,19.55,4.91,54627.0,150957700.43,20.42,30.03,24.9,24.9,25.12,7.49,15.34,30.48,3.42,2332970640.0,1069188120.0,2.88,3.55,55.52,92.01
8,300886,华业香料,25.97,14.76,3.34,46364.0,114643517.3,18.25,26.48,22.35,22.52,22.63,13.81,10.67,42.26,3.36,1936193350.0,1128761379.0,-1.37,3.51,26.62,38.21
9,836077,吉林碳谷,17.07,14.18,2.12,313119.0,514188287.32,22.88,17.6,14.18,14.5,14.95,12.33,9.88,106.73,4.06,10031728616.0,5410452866.0,-0.76,0.12,56.61,52.96
10,301258,富士莱,32.88,12.6,3.68,55477.0,168149629.14,15.1,32.96,28.55,29.2,29.2,5.65,16.38,31.48,1.58,3014109600.0,1113711360.0,5.83,7.21,34.2,39.2
11,870656,海昇药业,26.1,11.44,2.68,37777.0,93518514.9,12.72,26.1,23.12,23.12,23.42,6.28,18.89,39.36,3.13,2088000000.0,522002610.0,1.01,0.54,45.48,67.31
12,301089,拓新药业,29.19,11.28,2.96,91750.0,260176226.26,16.24,30.49,26.23,26.38,26.23,17.16,10.09,-259.05,2.38,3693833955.0,2655598576.0,0.52,0.79,1.35,3.55
13,300240,飞力达,10.91,11.1,1.09,932852.0,999307756.27,12.02,11.38,10.2,10.5,9.82,8.01,25.67,1690.31,2.81,4053751785.0,3964463570.0,0.0,-1.98,68.62,66.06
14,430685,新芝生物,16.7,11.04,1.66,48682.0,77647138.62,11.84,16.7,14.92,15.07,15.04,10.61,8.88,58.77,2.8,1528316215.0,915011036.0,2.45,1.21,45.34,58.59
15,688655,迅捷兴,19.82,10.6,1.9,67069.0,130483598.0,12.83,20.3,18.0,18.22,17.92,5.41,5.03,-136.15,3.9,2643789800.0,2643789800.0,1.12,0.76,65.86,83.86
16,600403,大有能源,3.81,10.12,0.35,146294.0,53979402.0,10.69,3.81,3.44,3.46,3.46,4.76,0.61,-7.37,1.69,9108995252.0,9108995252.0,0.0,0.0,35.11,29.59
17,601008,连云港,6.77,10.08,0.62,996046.0,668961342.0,4.72,6.77,6.48,6.53,6.15,3.89,8.03,92.12,2.08,8399119301.0,8399119301.0,0.0,0.0,83.97,79.58
18,600982,宁波能源,5.47,10.06,0.5,1131541.0,600009037.0,11.27,5.47,4.91,4.95,4.97,12.41,10.12,36.16,1.4,6113422343.0,6113422343.0,0.0,0.0,28.71,32.77
19,002040,南 京 港,9.3,10.06,0.85,52913.0,49208671.5,0.0,9.3,9.3,9.3,8.45,0.88,1.09,28.4,1.37,4556146865.0,4519243349.0,0.0,0.0,40.48,41.12
20,605055,迎丰股份,9.31,10.05,0.85,464903.0,419060761.0,13.48,9.31,8.17,8.17,8.46,10.3,10.57,-103.84,3.55,4096400000.0,4096400000.0,0.0,0.32,78.35,89.23
21,002735,王子新材,11.72,10.05,1.07,509949.0,571985010.88,9.95,11.72,10.66,10.75,10.65,9.45,18.17,132.99,2.59,4477116801.0,3288582893.0,0.0,0.0,28.37,26.57
22,600223,福瑞达,8.11,10.04,0.74,284203.0,222109610.0,10.85,8.11,7.31,7.38,7.37,11.71,2.8,40.64,1.98,8244372765.0,8244372765.0,0.0,0.0,12.8,7.28
23,603630,拉芳家化,21.97,10.02,2.0,138270.0,293367963.0,11.12,21.97,19.75,19.86,19.97,4.74,6.14,94.79,2.56,4947744623.0,4947744623.0,0.0,0.0,72.86,59.43
