序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,833781,瑞奇智造,14.04,30.0,3.24,416532.0,533458597.56,26.02,14.04,11.23,11.25,10.8,5.81,40.8,-314.27,5.35,2170121438.0,1433234509.0,0.0,0.0,79.31,93.66
2,871396,常辅股份,56.45,22.98,10.55,127554.0,650716677.76,26.97,57.37,44.99,46.8,45.9,1.3,30.12,144.3,10.09,3385886806.0,2390291648.0,-0.07,0.79,197.58,254.81
3,300069,金利华电,22.91,20.01,3.82,250313.0,516670576.58,20.64,22.91,18.97,19.09,19.09,1.66,21.39,-854.85,9.77,2680470000.0,2680470000.0,0.0,0.0,44.82,73.96
4,301137,哈焊华通,32.99,20.01,5.5,147165.0,450872047.61,16.88,32.99,28.35,28.53,27.49,1.14,14.47,243.82,4.4,5998024066.0,3355142382.0,0.0,0.0,83.48,88.84
5,688648,中邮科技,55.2,20.0,9.2,126567.0,666854532.0,17.83,55.2,47.0,47.0,46.0,1.31,19.14,-84.49,4.89,7507200000.0,3650316605.0,0.0,0.0,121.07,137.01
6,300771,智莱科技,12.9,20.0,2.15,457529.0,554737771.44,21.12,12.9,10.63,10.68,10.75,2.51,25.25,114.12,1.62,3096000000.0,2337468880.0,0.0,0.0,13.96,24.4
7,301003,江苏博云,35.1,20.0,5.85,75347.0,245342005.09,19.62,35.1,29.36,29.36,29.25,1.46,9.85,27.02,3.19,3476771988.0,2686206966.0,0.0,0.0,59.91,72.65
8,301536,星宸科技,63.97,20.0,10.66,209590.0,1251737859.26,20.58,63.97,53.0,53.29,53.31,7.66,11.23,131.57,9.14,26935208200.0,11936058029.0,0.0,0.0,-22.13,-19.74
9,688455,科捷智能,14.4,20.0,2.4,121506.0,167658471.0,20.75,14.4,11.91,12.06,12.0,4.58,9.36,-14.98,2.81,2604228005.0,1869828005.0,0.0,0.0,21.21,31.39
10,300678,中科信息,35.12,19.99,5.85,303841.0,1035538577.98,10.66,35.12,32.0,32.0,29.27,11.0,10.64,815.75,12.32,10409086610.0,10028478492.0,0.0,0.0,-9.67,-3.44
11,300578,会畅通讯,21.13,19.99,3.52,242086.0,489514850.73,20.44,21.13,17.53,17.6,17.61,10.48,12.47,158.87,3.53,4189439606.0,4101207361.0,0.0,0.0,-5.08,9.77
12,301082,久盛电气,21.5,16.72,3.08,507849.0,1027593372.43,18.78,22.1,18.64,19.01,18.42,1.92,24.27,-183.77,4.78,4865647241.0,4498477487.0,-2.71,-2.71,51.84,61.29
13,301070,开勒股份,74.02,14.94,9.62,73210.0,528042160.6,17.36,77.28,66.1,66.5,64.4,2.33,17.23,-231.13,6.25,4778375904.0,3145968432.0,-0.72,-1.31,27.4,33.32
14,300963,中洲特材,38.58,14.07,4.76,711858.0,2499516558.2,25.75,39.77,31.06,32.08,33.82,1.21,35.5,244.53,11.9,12638808000.0,7736524290.0,-1.68,-1.58,312.62,342.43
15,835892,XD中科美,22.17,13.75,2.68,98969.0,225306414.55,19.65,25.2,21.37,21.51,19.49,2.91,35.48,105.93,3.52,2144524807.0,618502584.0,1.09,-0.09,45.38,62.89
16,688776,国光电气,116.0,13.73,14.0,58425.0,615320330.0,18.14,119.0,100.5,106.0,102.0,1.73,5.39,1484.21,6.79,12572476604.0,12572476604.0,-2.42,1.05,87.31,146.02
17,300493,润欣科技,20.78,13.43,2.46,636000.0,1265836848.3,16.76,21.5,18.43,18.46,18.32,3.69,12.69,209.69,9.51,10651309477.0,10410635517.0,-0.14,-0.19,-23.91,-26.13
18,301076,新瀚新材,44.76,13.0,5.15,221341.0,941229902.68,16.41,46.0,39.5,40.39,39.61,1.58,26.2,92.99,5.17,6021294240.0,3780851463.0,-1.19,-2.27,27.59,44.76
19,873576,天力复合,37.53,12.7,4.23,62921.0,223964532.49,11.71,38.0,34.1,34.28,33.3,1.79,5.87,108.34,8.95,4088893500.0,4020586536.0,1.49,2.65,57.62,80.78
20,301112,信邦智能,39.0,12.52,4.34,158393.0,591816708.17,14.08,39.88,35.0,35.0,34.66,1.91,43.69,90.72,3.49,4300397400.0,1414019451.0,-0.08,0.57,47.06,66.88
21,688319,欧林生物,17.1,12.2,1.86,147584.0,242242397.0,12.8,17.45,15.5,15.66,15.24,5.84,3.64,-245.32,7.55,6941464560.0,6932499030.0,-0.06,0.29,40.28,61.32
22,430300,辰光医疗,24.37,11.28,2.47,187008.0,425894832.56,19.04,24.98,20.81,21.57,21.9,1.73,28.11,-60.94,9.53,2092094461.0,1621376457.0,-0.12,-0.73,50.06,110.09
23,832225,利通科技,21.89,11.12,2.19,94493.0,199579441.8,12.39,22.18,19.74,19.99,19.7,1.89,11.41,19.49,4.06,2778254590.0,1812101351.0,1.11,1.77,81.96,114.61
24,837748,路桥信息,28.46,10.78,2.77,41205.0,115076193.8,14.09,29.5,25.88,25.9,25.69,3.38,6.61,-83.19,6.95,2184020400.0,1774411985.0,0.57,0.11,14.53,45.8
25,688620,安凯微,12.28,10.53,1.17,174656.0,206333677.0,12.24,12.49,11.13,11.35,11.11,4.11,7.65,-54.45,3.39,4813760000.0,2804733826.0,0.49,0.0,-27.12,22.19
26,000838,财信发展,2.59,10.21,0.24,207957.0,53069610.0,10.64,2.59,2.34,2.34,2.35,2.08,1.97,-200.63,6.7,2850197020.0,2729253564.0,0.0,0.0,-9.12,-6.5
27,920128,胜业电气,38.55,10.17,3.56,62586.0,232198507.36,11.77,38.92,34.8,35.55,34.99,1.25,30.23,83.16,5.86,3129874500.0,797985000.0,0.39,0.44,28.54,33.95
28,300210,森远股份,11.24,10.09,1.03,481454.0,564342050.13,10.68,12.25,11.16,11.61,10.21,1.83,9.95,164.16,13.2,5442632272.0,5437046655.0,0.0,-0.09,0.45,9.77
29,600558,大西洋,5.57,10.08,0.51,1111600.0,609757169.0,8.5,5.57,5.14,5.2,5.06,2.19,12.38,30.51,2.07,4999658909.0,4999658909.0,0.0,0.0,24.89,36.86
30,605388,均瑶健康,6.99,10.08,0.64,124689.0,84660437.0,10.87,6.99,6.3,6.35,6.35,2.1,2.08,96.21,2.36,4197383160.0,4197383160.0,0.0,0.0,13.84,11.13
31,002161,远 望 谷,6.12,10.07,0.56,171045.0,104679625.68,0.0,6.12,6.12,6.12,5.56,0.45,2.4,-46.72,3.0,4527315288.0,4366370940.0,0.0,0.0,0.49,9.87
32,000510,新金路,5.91,10.06,0.54,1041871.0,600874920.36,7.45,5.91,5.51,5.53,5.37,1.26,17.17,-26.13,3.0,3832892611.0,3585389068.0,0.0,0.0,60.16,64.17
33,600550,保变电气,9.43,10.04,0.86,1350406.0,1252892807.0,8.52,9.43,8.7,8.89,8.57,0.83,7.33,153.35,27.55,17365613566.0,17365613566.0,0.0,0.0,19.37,20.13
34,600650,锦江在线,15.68,10.04,1.43,335521.0,511840702.0,11.86,15.68,13.99,14.08,14.25,2.68,8.59,171.39,2.07,8649246478.0,6123981976.0,0.0,0.0,-4.39,12.16
35,601858,中国科传,20.3,10.03,1.85,80094.0,162590333.0,0.0,20.3,20.3,20.3,18.45,3.94,1.01,115.41,2.96,16047150000.0,16047150000.0,0.0,0.0,-7.47,-0.39
36,603011,合锻智能,15.03,10.03,1.37,1206200.0,1709532592.0,12.52,15.03,13.32,13.39,13.66,1.44,24.4,251.31,3.45,7431048988.0,7431048988.0,0.0,0.0,86.48,119.42
37,600192,长城电工,7.35,10.03,0.67,111075.0,80883937.0,10.48,7.35,6.65,6.7,6.68,3.1,2.51,-20.33,2.85,3246847800.0,3246847800.0,0.0,0.0,18.36,27.38
38,000903,云内动力,4.17,10.03,0.38,767148.0,315412906.8,6.07,4.17,3.94,3.96,3.79,0.43,4.0,-82.62,5.04,8130537451.0,8007491072.0,0.0,0.0,17.46,21.22
39,605069,正和生态,11.2,10.02,1.02,229462.0,255178998.0,11.49,11.2,10.03,10.03,10.18,1.67,27.26,14.11,2.59,2371015114.0,942606314.0,0.0,0.0,34.94,46.79
