序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,833781,瑞奇智造,14.04,30.0,3.24,412755.0,528155408.76,26.02,14.04,11.23,11.25,10.8,5.92,40.43,-314.27,5.35,2170121438.0,1433234509.0,0.0,0.0,79.31,93.66
2,871396,常辅股份,56.04,22.09,10.14,125066.0,636673901.01,26.97,57.37,44.99,46.8,45.9,1.31,29.54,143.25,10.02,3361294891.0,2372930805.0,-0.81,-2.32,195.41,252.23
3,301137,哈焊华通,32.99,20.01,5.5,147131.0,450759881.61,16.88,32.99,28.35,28.53,27.49,1.17,14.47,243.82,4.4,5998024066.0,3355142382.0,0.0,0.0,83.48,88.84
4,300069,金利华电,22.91,20.01,3.82,249086.0,513859519.58,20.64,22.91,18.97,19.09,19.09,1.71,21.29,-854.85,9.77,2680470000.0,2680470000.0,0.0,0.0,44.82,73.96
5,301003,江苏博云,35.1,20.0,5.85,75184.0,244769875.09,19.62,35.1,29.36,29.36,29.25,1.5,9.82,27.02,3.19,3476771988.0,2686206966.0,0.0,0.0,59.91,72.65
6,688455,科捷智能,14.4,20.0,2.4,121389.0,167491042.0,20.75,14.4,11.91,12.06,12.0,4.74,9.35,-14.98,2.81,2604228005.0,1869828005.0,0.0,0.0,21.21,31.39
7,301536,星宸科技,63.97,20.0,10.66,209171.0,1249057516.26,20.58,63.97,53.0,53.29,53.31,7.9,11.21,131.57,9.14,26935208200.0,11936058029.0,0.0,0.0,-22.13,-19.74
8,688648,中邮科技,55.2,20.0,9.2,126510.0,666541272.0,17.83,55.2,47.0,47.0,46.0,1.35,19.13,-84.49,4.89,7507200000.0,3650316605.0,0.0,0.04,121.07,137.01
9,300771,智莱科技,12.9,20.0,2.15,456253.0,553091731.44,21.12,12.9,10.63,10.68,10.75,2.59,25.18,114.12,1.62,3096000000.0,2337468880.0,0.0,0.0,13.96,24.4
10,300578,会畅通讯,21.13,19.99,3.52,239829.0,484745809.73,20.44,21.13,17.53,17.6,17.61,10.67,12.36,158.87,3.53,4189439606.0,4101207361.0,0.0,0.0,-5.08,9.77
11,300678,中科信息,35.12,19.99,5.85,303644.0,1034845063.34,10.66,35.12,32.0,32.0,29.27,11.24,10.63,815.75,12.32,10409086610.0,10028478492.0,0.0,0.0,-9.67,-3.44
12,301082,久盛电气,22.1,19.98,3.68,471166.0,946762125.13,18.78,22.1,18.64,19.01,18.42,1.83,22.52,-188.9,4.91,5001432745.0,4624016393.0,4.25,5.89,56.07,65.79
13,300963,中洲特材,39.75,17.53,5.93,705424.0,2474256244.6,25.72,39.76,31.06,32.08,33.82,1.23,35.18,251.94,12.26,13022100000.0,7971146722.0,0.03,1.66,325.13,355.85
14,301070,开勒股份,75.0,16.46,10.6,72888.0,525634244.6,17.36,77.28,66.1,66.5,64.4,2.38,17.15,-234.19,6.33,4841640000.0,3187620000.0,0.15,0.59,29.09,35.09
15,301076,新瀚新材,45.91,15.91,6.3,217247.0,922644142.68,16.41,46.0,39.5,40.39,39.61,1.6,25.72,95.38,5.3,6175996840.0,3877991302.0,1.1,0.83,30.87,48.48
16,300493,润欣科技,20.86,13.86,2.54,627925.0,1249031983.3,16.76,21.5,18.43,18.46,18.32,3.74,12.53,210.49,9.55,10692315480.0,10450714960.0,0.05,-0.05,-23.62,-25.84
17,835892,XD中科美,22.19,13.85,2.7,97719.0,222550509.02,19.65,25.2,21.37,21.51,19.49,2.95,35.03,106.03,3.52,2146459425.0,619060548.0,-0.36,-0.27,45.51,63.04
18,688776,国光电气,114.8,12.55,12.8,56091.0,587950866.0,14.02,114.8,100.5,106.0,102.0,1.7,5.18,1468.85,6.72,12442416501.0,12442416501.0,2.39,1.94,85.37,143.48
19,688319,欧林生物,17.05,11.88,1.81,146471.0,240341414.0,12.8,17.45,15.5,15.66,15.24,5.93,3.61,-244.6,7.53,6921167880.0,6912228565.0,-0.58,-0.81,39.87,60.85
20,301112,信邦智能,38.77,11.86,4.11,157277.0,587472380.17,14.08,39.88,35.0,35.0,34.66,1.95,43.38,90.18,3.47,4275036082.0,1405680362.0,0.0,1.1,46.19,65.9
21,837748,路桥信息,28.43,10.67,2.74,40931.0,114300129.68,14.09,29.5,25.88,25.9,25.69,3.47,6.56,-83.1,6.94,2181718200.0,1772541557.0,-0.25,-0.25,14.41,45.65
22,688620,安凯微,12.26,10.35,1.15,170980.0,201822456.0,12.24,12.49,11.13,11.35,11.11,4.12,7.49,-54.36,3.39,4805920000.0,2800165855.0,-0.33,-0.89,-27.24,21.99
23,430300,辰光医疗,24.14,10.23,2.24,176922.0,401142913.27,15.21,24.14,20.81,21.57,21.9,1.68,26.59,-60.36,9.44,2072349622.0,1606074176.0,0.79,0.58,48.65,108.1
24,000838,财信发展,2.59,10.21,0.24,207887.0,53051480.0,10.64,2.59,2.34,2.34,2.35,2.15,1.97,-200.63,6.7,2850197020.0,2729253564.0,0.0,0.0,-9.12,-6.5
