序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,837023,芭薇股份,33.85,24.31,6.62,108924.0,338169657.45,31.95,35.35,26.65,27.0,27.23,5.98,31.79,84.2,7.1,2904330000.0,1159917979.0,-1.88,-3.29,118.67,139.73
2,872351,华光源海,47.92,23.41,9.09,121119.0,518793331.79,21.81,48.87,40.4,41.5,38.83,5.31,34.35,99.0,9.19,4218658237.0,1689680237.0,2.39,6.47,250.55,365.24
3,833171,国航远洋,15.15,22.67,2.8,684470.0,980458074.1,13.12,15.15,13.53,14.0,12.35,6.55,23.85,-136.34,6.26,8414422913.0,4347117502.0,2.99,2.43,145.54,150.41
4,301301,川宁生物,14.02,20.03,2.34,1197086.0,1596225741.67,17.64,14.02,11.96,12.01,11.68,51.32,19.44,27.08,3.81,31224783200.0,8634810845.0,0.0,0.0,0.94,18.21
5,301108,洁雅股份,33.91,19.99,5.65,41566.0,129768391.33,20.03,33.91,28.25,28.48,28.26,16.85,12.07,67.73,1.48,2726273223.0,1167379997.0,0.0,0.0,21.32,31.69
6,836419,万德股份,17.65,19.02,2.82,224586.0,412409466.77,29.8,19.27,14.85,14.85,14.83,19.02,35.65,73.37,3.07,1575405536.0,1111850348.0,-0.56,-3.29,66.04,82.9
7,836547,无锡晶海,28.98,15.37,3.86,49418.0,135559337.97,18.87,29.64,24.9,24.9,25.12,7.6,13.88,29.42,3.3,2251398240.0,1031803920.0,1.93,0.98,50.08,85.29
8,836077,吉林碳谷,17.04,13.98,2.09,308410.0,506121683.28,22.88,17.6,14.18,14.5,14.95,13.63,9.73,106.54,4.05,10014098162.0,5400944162.0,0.35,-0.47,56.33,52.69
9,300240,飞力达,11.14,13.44,1.32,907585.0,971451331.27,12.02,11.38,10.2,10.5,9.82,8.74,24.98,1725.95,2.87,4139211263.0,4048040712.0,-1.42,1.92,72.18,69.56
10,300132,青松股份,5.95,11.63,0.62,148911.0,82966083.33,13.13,5.97,5.27,5.32,5.33,7.56,2.93,402.4,2.36,3073656272.0,3023083640.0,7.21,7.59,13.98,20.69
