序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,837023,芭薇股份,35.39,29.97,8.16,184233.0,601517799.82,32.1,35.39,26.65,27.0,27.23,2.01,53.77,88.03,7.42,3036462000.0,1212688250.0,0.0,0.0,128.62,150.64
2,920068,天工股份,25.96,27.25,5.56,439259.0,1002220321.89,34.41,26.52,19.5,19.8,20.4,1.23,70.05,97.35,13.62,16785736389.0,1627802616.0,-0.04,-0.15,558.88,558.88
3,836419,万德股份,18.0,21.38,3.17,271044.0,496584846.36,29.8,19.27,14.85,14.85,14.83,4.57,43.03,74.82,3.13,1606645872.0,1133898372.0,-0.11,-0.11,69.33,86.53
4,300132,青松股份,6.4,20.08,1.07,798922.0,473392780.04,21.2,6.4,5.27,5.32,5.33,8.03,15.72,432.83,2.54,3306117670.0,3251720218.0,0.0,4.4,22.61,29.82
5,301301,川宁生物,14.02,20.03,2.34,1356845.0,1820208700.87,17.64,14.02,11.96,12.01,11.68,11.58,22.03,27.08,3.81,31224783200.0,8634810845.0,0.0,0.0,0.94,18.21
6,301156,美农生物,23.8,20.02,3.97,188408.0,408654751.86,21.13,23.8,19.61,19.88,19.83,3.35,29.27,94.3,4.55,3350675265.0,1532131402.0,0.0,0.0,75.78,88.14
7,301089,拓新药业,31.48,20.02,5.25,160036.0,468300969.24,20.02,31.48,26.23,26.38,26.23,6.68,17.59,-279.38,2.57,3983620860.0,2863934333.0,0.0,0.0,9.31,11.67
8,300886,华业香料,27.16,20.02,4.53,104024.0,265570188.29,21.25,27.16,22.35,22.52,22.63,6.92,23.93,44.2,3.51,2024913800.0,1180483598.0,0.0,0.0,32.42,44.54
9,301108,洁雅股份,33.91,19.99,5.65,52658.0,167380854.68,20.03,33.91,28.25,28.48,28.26,4.25,15.3,67.73,1.48,2726273223.0,1167379997.0,0.0,0.0,21.32,31.69
10,833171,国航远洋,14.3,15.79,1.95,1103166.0,1582699350.16,15.47,15.44,13.53,14.0,12.35,2.1,38.45,-128.69,5.91,7942326578.0,4103219821.0,-2.19,-5.11,131.77,136.36
11,836547,无锡晶海,28.98,15.37,3.86,94028.0,267305065.1,24.24,30.99,24.9,24.9,25.12,2.88,26.41,29.42,3.3,2251398240.0,1031803920.0,0.0,-0.17,50.08,85.29
12,920016,中草香料,28.31,13.69,3.41,84125.0,229567898.83,18.59,29.25,24.62,24.8,24.9,6.54,31.92,142.48,5.96,2179358410.0,746226716.0,-0.07,-0.39,19.2,42.91
13,300871,回盛生物,25.46,11.81,2.69,546415.0,1324290059.8,16.6,26.39,22.61,22.76,22.77,2.96,29.65,26.37,2.49,4692731239.0,4692731239.0,-0.39,-0.78,123.73,153.08
14,301501,恒鑫生活,81.35,11.67,8.5,83456.0,632531821.14,12.77,81.35,72.05,73.84,72.85,1.35,34.51,25.34,4.09,8297700000.0,1967399476.0,2.61,2.97,103.78,103.78
15,873305,九菱科技,50.2,11.65,5.24,80424.0,393270268.79,27.36,55.8,43.5,44.0,44.96,1.43,22.17,129.79,9.72,3256360046.0,1821114988.0,-0.1,0.02,106.5,167.59
16,600403,大有能源,3.81,10.12,0.35,170679.0,63270087.0,10.69,3.81,3.44,3.46,3.46,1.24,0.71,-7.37,1.69,9108995252.0,9108995252.0,0.0,0.0,35.11,29.59
17,601008,连云港,6.77,10.08,0.62,1046558.0,703158508.0,4.72,6.77,6.48,6.53,6.15,0.91,8.44,92.12,2.08,8399119301.0,8399119301.0,0.0,0.0,83.97,79.58
18,000639,西王食品,3.17,10.07,0.29,1154392.0,352880017.62,11.11,3.17,2.85,2.87,2.88,3.76,10.69,113.81,1.17,3421787061.0,3421781203.0,0.0,0.0,-0.63,-11.94
19,600735,新华锦,7.99,10.06,0.73,888013.0,672787952.0,12.81,7.99,7.06,7.35,7.26,1.85,20.87,135.95,2.83,3425937970.0,3399360098.0,0.13,0.63,69.28,75.22
20,002040,南 京 港,9.3,10.06,0.85,63337.0,58903084.5,0.0,9.3,9.3,9.3,8.45,0.24,1.3,28.4,1.37,4556146865.0,4519243349.0,0.0,0.0,40.48,41.12
21,605055,迎丰股份,9.31,10.05,0.85,490475.0,442868153.0,13.48,9.31,8.17,8.17,8.46,2.43,11.15,-103.84,3.55,4096400000.0,4096400000.0,0.0,0.0,78.35,89.23
22,002735,王子新材,11.72,10.05,1.07,980371.0,1118712524.43,9.95,11.72,10.66,10.75,10.65,4.06,34.94,132.99,2.59,4477116801.0,3288582893.0,0.0,0.0,28.37,26.57
23,603839,安正时尚,6.79,10.05,0.62,120293.0,78168198.0,10.05,6.79,6.17,6.17,6.17,1.57,3.01,29.4,1.44,2710650566.0,2710650566.0,0.0,0.0,22.12,23.01
24,300879,大叶股份,47.99,10.04,4.38,393372.0,1814105305.36,17.43,50.0,42.4,43.0,43.61,1.13,19.57,12.5,6.94,9713119996.0,9647355220.0,-0.85,-0.87,196.78,206.06
25,600223,福瑞达,8.11,10.04,0.74,338365.0,266035081.0,10.85,8.11,7.31,7.38,7.37,3.11,3.33,40.64,1.98,8244372765.0,8244372765.0,0.0,0.0,12.8,7.28
26,603332,苏州龙杰,15.8,10.03,1.44,601449.0,884266433.0,18.04,15.8,13.21,13.65,14.36,5.23,27.8,65.15,2.67,3418285507.0,3418285507.0,0.13,0.77,68.09,83.51
27,600883,博闻科技,8.12,10.03,0.74,155592.0,122838314.0,10.84,8.12,7.32,7.42,7.38,5.27,6.59,78.57,1.95,1917034560.0,1917034560.0,0.0,0.0,19.06,23.97
28,603630,拉芳家化,21.97,10.02,2.0,153764.0,327409380.0,11.12,21.97,19.75,19.86,19.97,1.18,6.83,94.79,2.56,4947744623.0,4947744623.0,0.0,0.0,72.86,59.43
29,002190,成飞集成,32.63,10.01,2.97,429904.0,1396710432.05,2.8,32.63,31.8,32.62,29.66,2.45,11.98,6043.0,3.45,11705338462.0,11705338462.0,0.0,0.0,91.72,68.72
30,605136,丽人丽妆,8.57,10.01,0.78,239437.0,203557018.0,6.68,8.57,8.05,8.05,7.79,2.21,5.98,-46.83,1.39,3431929345.0,3431929345.0,0.0,0.0,7.8,-0.7
31,003010,若羽臣,57.09,10.0,5.19,88420.0,485430532.11,10.85,57.09,51.46,51.89,51.9,1.67,7.31,85.37,8.79,9364501588.0,6903657119.0,0.0,0.0,85.3,104.62
32,000420,吉林化纤,4.51,10.0,0.41,2644355.0,1166949225.92,7.07,4.51,4.22,4.24,4.1,2.6,10.76,335.24,2.52,11089496227.0,11085706925.0,0.0,0.0,28.49,24.93
33,002772,众兴菌业,8.69,10.0,0.79,400808.0,334120489.84,10.63,8.69,7.85,7.87,7.9,4.12,10.27,17.72,1.06,3417267410.0,3390274584.0,0.0,0.0,20.86,17.91
34,002489,浙江永强,4.07,10.0,0.37,1847495.0,735281648.18,11.08,4.07,3.66,3.71,3.7,3.56,9.66,5.94,1.98,8827896394.0,7786027737.0,0.0,0.0,18.66,25.62
35,600798,宁波海运,4.07,10.0,0.37,175955.0,71613754.0,0.0,4.07,4.07,4.07,3.7,0.64,1.46,-26.43,1.25,4910594198.0,4910594198.0,0.0,0.0,37.04,34.32
36,002900,哈三联,12.65,10.0,1.15,233503.0,284316524.0,10.43,12.65,11.45,11.5,11.5,2.85,13.49,-34.68,1.88,4001923008.0,2189462569.0,0.0,0.0,26.37,28.43
37,002664,信质集团,20.79,10.0,1.89,282939.0,556984758.82,12.12,20.79,18.5,18.95,18.9,0.98,7.03,371.7,2.49,8486478000.0,8369556870.0,0.0,0.0,16.08,47.87
38,002626,金达威,18.49,9.99,1.68,284898.0,512627924.08,10.17,18.49,16.78,16.82,16.81,3.54,4.67,23.16,2.57,11277693916.0,11276029816.0,0.0,0.0,24.6,22.45
39,002560,通达股份,8.26,9.99,0.75,1282566.0,1032497615.2,12.52,8.26,7.32,7.49,7.51,1.42,28.32,67.99,1.7,4342600588.0,3741251377.0,0.0,0.0,23.65,21.11
40,601022,宁波远洋,11.12,9.99,1.01,61439.0,68320168.0,0.0,11.12,11.12,11.12,10.11,0.2,2.47,20.78,2.44,14552002674.0,2764802674.0,0.0,0.0,40.76,38.48
41,002365,永安药业,13.65,9.99,1.24,716168.0,913868460.6,12.81,13.65,12.06,12.62,12.41,1.63,29.16,-230.26,2.04,4022416125.0,3351895379.0,0.0,0.0,65.86,70.84
42,002696,百洋股份,6.06,9.98,0.55,417926.0,246754171.37,9.8,6.06,5.52,5.54,5.51,6.36,12.46,115.08,1.57,2098955308.0,2032978185.0,0.0,0.0,18.59,28.12
43,603836,海程邦达,15.76,9.98,1.43,56066.0,88360520.0,0.0,15.76,15.76,15.76,14.33,1.05,2.73,-84.78,1.81,3234507335.0,3234507335.0,0.0,0.0,28.03,29.61
44,600770,综艺股份,4.96,9.98,0.45,90231.0,44754576.0,0.0,4.96,4.96,4.96,4.51,1.19,0.69,-248.32,1.96,6448000000.0,6448000000.0,0.0,0.0,10.71,18.38
45,002909,集泰股份,7.61,9.97,0.69,32497.0,24729889.77,0.0,7.61,7.61,7.61,6.92,0.37,0.85,-139.9,3.29,2967900000.0,2899438598.0,0.0,0.0,42.24,56.26
46,600530,交大昂立,7.5,9.97,0.68,386577.0,286626291.0,7.18,7.5,7.01,7.1,6.82,1.45,4.99,-211.05,18.23,5811900000.0,5811900000.0,0.0,0.0,54.0,55.28
47,603359,东珠生态,7.28,9.97,0.66,896378.0,639177055.0,9.67,7.28,6.64,6.7,6.62,1.82,20.09,-2056.15,1.21,3247578880.0,3247578880.0,0.0,0.0,55.56,31.65
48,605138,盛泰集团,8.49,9.97,0.77,394843.0,327423996.0,8.81,8.49,7.81,7.9,7.72,3.41,7.11,57.88,1.92,4716724912.0,4716724912.0,0.0,0.0,46.38,53.8
49,600249,两面针,6.18,9.96,0.56,1043497.0,626777329.0,10.68,6.18,5.58,5.62,5.62,4.35,18.97,-59.97,1.57,3399000000.0,3399000000.0,0.0,0.0,11.15,21.41
50,601866,中远海发,2.87,9.96,0.26,7724969.0,2207520975.0,6.13,2.87,2.71,2.81,2.61,7.78,7.86,19.95,1.25,38333491111.0,28205550981.0,0.0,0.0,19.58,9.96
51,605169,洪通燃气,11.37,9.96,1.03,84326.0,95109246.0,10.15,11.37,10.32,10.34,10.34,4.1,2.98,35.68,1.65,3216345600.0,3216345600.0,0.0,0.0,15.9,11.8
52,000637,茂化实华,4.43,9.93,0.4,636412.0,281655694.27,2.73,4.43,4.32,4.43,4.03,5.19,17.29,-16.42,3.76,2303047827.0,1630303150.0,0.0,0.0,21.37,19.09
53,000565,渝三峡Ａ,12.73,9.93,1.15,1417814.0,1747576495.83,13.64,12.74,11.16,11.4,11.58,1.07,32.7,262.84,4.43,5519628961.0,5519628961.0,-0.08,-0.08,137.94,135.3
54,600493,凤竹纺织,6.2,9.93,0.56,354331.0,215887527.0,10.11,6.2,5.63,5.64,5.64,2.53,13.03,149.29,1.5,1686400000.0,1686400000.0,0.0,0.0,16.76,19.92
55,000566,海南海药,5.43,9.92,0.49,732530.0,382773551.62,10.53,5.43,4.91,4.96,4.94,1.74,6.28,-25.76,15.42,7044692634.0,6330889850.0,0.0,0.0,6.26,13.36
56,601083,锦江航运,14.27,9.85,1.28,1032828.0,1458934464.0,5.08,14.29,13.63,13.77,12.99,3.35,53.21,12.94,2.06,18467092400.0,2770092400.0,0.28,1.35,52.78,49.89
57,870656,海昇药业,25.7,9.74,2.28,62166.0,156377430.48,16.05,26.88,23.12,23.12,23.42,2.31,31.08,38.76,3.09,2056000000.0,514002570.0,0.04,0.39,43.26,64.74
58,839273,一致魔芋,52.42,9.67,4.62,104051.0,538834090.79,19.08,56.0,46.88,47.98,47.8,1.57,15.36,59.57,8.91,5409136295.0,3551935534.0,-0.27,-1.15,218.28,259.04
59,300584,海辰药业,21.51,9.63,1.89,77541.0,161976016.61,14.68,22.38,19.5,19.61,19.62,5.9,9.44,42.91,2.49,2581200000.0,1766296253.0,-0.37,-1.01,5.23,6.7
60,600448,华纺股份,5.26,9.58,0.46,3121863.0,1604453141.0,11.88,5.28,4.71,4.78,4.8,1.47,49.57,1745.08,2.75,3312851422.0,3312851422.0,0.0,0.0,87.19,98.49
61,872351,华光源海,42.51,9.48,3.68,178749.0,771428774.9,21.81,48.87,40.4,41.5,38.83,1.56,50.69,87.82,8.15,3742386512.0,1498921262.0,-4.45,-3.41,210.97,312.72
62,300791,仙乐健康,29.34,9.27,2.49,100945.0,289221321.39,15.16,30.7,26.63,26.89,26.85,2.82,5.11,25.36,2.91,6961622593.0,5800643839.0,-0.1,-0.1,15.42,11.43
