序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,837023,芭薇股份,35.39,29.97,8.16,184816.0,603578205.62,32.1,35.39,26.65,27.0,27.23,1.8,53.93,88.03,7.42,3036462000.0,1212688250.0,0.0,0.0,128.62,150.64
2,836419,万德股份,18.2,22.72,3.37,282436.0,516984901.51,29.8,19.27,14.85,14.85,14.83,4.25,44.84,75.65,3.16,1624497493.0,1146497243.0,1.9,4.24,71.21,88.6
3,920068,天工股份,25.0,22.55,4.6,459347.0,1052686181.84,34.41,26.52,19.5,19.8,20.4,1.14,73.26,93.75,13.12,16165000375.0,1567606525.0,0.77,0.81,534.52,534.52
4,300132,青松股份,6.4,20.08,1.07,1053688.0,636425092.64,21.2,6.4,5.27,5.32,5.33,9.49,20.74,432.83,2.54,3306117670.0,3251720218.0,0.0,0.0,22.61,29.82
5,301301,川宁生物,14.02,20.03,2.34,1461851.0,1967427112.87,17.64,14.02,11.96,12.01,11.68,11.12,23.74,27.08,3.81,31224783200.0,8634810845.0,0.0,0.0,0.94,18.21
6,301089,拓新药业,31.48,20.02,5.25,161820.0,473917001.24,20.02,31.48,26.23,26.38,26.23,6.03,17.79,-279.38,2.57,3983620860.0,2863934333.0,0.0,0.0,9.31,11.67
7,300886,华业香料,27.16,20.02,4.53,105525.0,269649022.77,21.25,27.16,22.35,22.52,22.63,6.26,24.28,44.2,3.51,2024913800.0,1180483598.0,0.0,0.0,32.42,44.54
8,301156,美农生物,23.8,20.02,3.97,189255.0,410670611.86,21.13,23.8,19.61,19.88,19.83,3.0,29.4,94.3,4.55,3350675265.0,1532131402.0,0.0,0.0,75.78,88.14
9,301108,洁雅股份,33.91,19.99,5.65,53396.0,169883412.68,20.03,33.91,28.25,28.48,28.26,3.84,15.51,67.73,1.48,2726273223.0,1167379997.0,0.0,0.0,21.32,31.69
10,301501,恒鑫生活,82.88,13.77,10.03,91610.0,700248655.9,18.19,85.3,72.05,73.84,72.85,1.32,37.88,25.82,4.17,8453760000.0,2004401580.0,0.75,1.69,107.62,107.62
11,836547,无锡晶海,28.57,13.73,3.45,100434.0,285717717.1,24.24,30.99,24.9,24.9,25.12,2.74,28.21,29.0,3.25,2219546160.0,1017206280.0,-0.31,-0.8,47.95,82.67
12,920016,中草香料,28.08,12.77,3.18,93869.0,257137763.45,18.59,29.25,24.62,24.8,24.9,6.5,35.61,141.32,5.91,2161652566.0,740164118.0,-0.04,0.04,18.23,41.75
