序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,837023,芭薇股份,35.39,29.97,8.16,185378.0,605567371.35,32.1,35.39,26.65,27.0,27.23,1.77,54.1,88.03,7.42,3036462000.0,1212688250.0,0.0,0.0,128.62,150.64
2,836419,万德股份,18.56,25.15,3.73,287790.0,526803584.83,29.8,19.27,14.85,14.85,14.83,4.23,45.68,77.15,3.22,1656630410.0,1169175210.0,1.42,2.83,74.6,92.33
3,920068,天工股份,24.79,21.52,4.39,467265.0,1072461607.3,34.41,26.52,19.5,19.8,20.4,1.14,74.52,92.97,13.01,16029214372.0,1554438630.0,-1.31,-0.96,529.19,529.19
4,300132,青松股份,6.4,20.08,1.07,1060942.0,641067652.64,21.2,6.4,5.27,5.32,5.33,9.36,20.88,432.83,2.54,3306117670.0,3251720218.0,0.0,0.0,22.61,29.82
5,301301,川宁生物,14.02,20.03,2.34,1466311.0,1973679135.59,17.64,14.02,11.96,12.01,11.68,10.92,23.81,27.08,3.81,31224783200.0,8634810845.0,0.0,0.0,0.94,18.21
6,301156,美农生物,23.8,20.02,3.97,189697.0,411722571.86,21.13,23.8,19.61,19.88,19.83,2.95,29.47,94.3,4.55,3350675265.0,1532131402.0,0.0,0.0,75.78,88.14
7,301089,拓新药业,31.48,20.02,5.25,162873.0,477231845.24,20.02,31.48,26.23,26.38,26.23,5.94,17.9,-279.38,2.57,3983620860.0,2863934333.0,0.0,0.0,9.31,11.67
8,300886,华业香料,27.16,20.02,4.53,106352.0,271895154.77,21.25,27.16,22.35,22.52,22.63,6.17,24.47,44.2,3.51,2024913800.0,1180483598.0,0.0,0.0,32.42,44.54
9,301108,洁雅股份,33.91,19.99,5.65,53601.0,170578567.68,20.03,33.91,28.25,28.48,28.26,3.77,15.57,67.73,1.48,2726273223.0,1167379997.0,0.0,0.0,21.32,31.69
10,836547,无锡晶海,29.11,15.88,3.99,103442.0,294367836.19,24.24,30.99,24.9,24.9,25.12,2.76,29.05,29.55,3.32,2261497680.0,1036432440.0,1.29,1.93,50.75,86.13
11,300879,大叶股份,50.0,14.65,6.39,440633.0,2047022749.34,20.84,51.49,42.4,43.0,43.61,1.11,21.92,13.03,7.23,10119941650.0,10051422400.0,0.06,3.31,209.21,218.88
