序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,837023,芭薇股份,33.33,22.4,6.1,166136.0,538422457.38,32.1,35.39,26.65,27.0,27.23,4.62,48.48,82.91,6.99,2859714000.0,1142099445.0,-1.13,-0.51,115.31,136.05
2,836419,万德股份,18.06,21.78,3.23,238963.0,438876068.38,29.8,19.27,14.85,14.85,14.83,10.24,37.93,75.07,3.14,1612001358.0,1137678033.0,-0.55,0.06,69.9,87.15
3,301301,川宁生物,14.02,20.03,2.34,1287102.0,1722428299.85,17.64,14.02,11.96,12.01,11.68,27.93,20.9,27.08,3.81,31224783200.0,8634810845.0,0.0,0.0,0.94,18.21
4,301108,洁雅股份,33.91,19.99,5.65,48203.0,152274458.33,20.03,33.91,28.25,28.48,28.26,9.89,14.0,67.73,1.48,2726273223.0,1167379997.0,0.0,0.0,21.32,31.69
5,873305,九菱科技,52.11,15.9,7.15,66902.0,324605620.15,27.36,55.8,43.5,44.0,44.96,3.02,18.44,134.73,10.09,3380257410.0,1890404423.0,-0.53,0.02,114.36,177.77
6,301156,美农生物,22.91,15.53,3.08,135911.0,286205328.14,16.79,22.94,19.61,19.88,19.83,6.15,21.11,90.77,4.38,3225376904.0,1474837413.0,0.48,4.71,69.2,81.11
7,836077,吉林碳谷,17.2,15.05,2.25,351841.0,580540000.36,22.88,17.6,14.18,14.5,14.95,7.87,11.1,107.54,4.09,10108127252.0,5451657252.0,0.58,0.29,57.8,54.12
8,839273,一致魔芋,54.4,13.81,6.6,59494.0,298860250.02,16.88,54.95,46.88,47.98,47.8,2.28,8.78,61.82,9.25,5613449341.0,3686098685.0,1.68,3.52,230.3,272.6
9,836547,无锡晶海,28.55,13.65,3.43,71372.0,200537681.28,24.24,30.99,24.9,24.9,25.12,5.55,20.05,28.98,3.25,2217992400.0,1016494200.0,0.11,0.18,47.85,82.54
10,833171,国航远洋,14.03,13.6,1.68,865467.0,1243882600.46,15.47,15.44,13.53,14.0,12.35,4.19,30.16,-126.26,5.79,7792366566.0,4025746439.0,0.86,-0.57,127.39,131.9
11,301089,拓新药业,29.67,13.11,3.44,108110.0,308395110.86,16.24,30.49,26.23,26.38,26.23,11.48,11.88,-263.31,2.42,3754575315.0,2699267207.0,0.64,1.16,3.02,5.25
12,300886,华业香料,25.55,12.9,2.92,67016.0,167990426.18,19.05,26.66,22.35,22.52,22.63,11.34,15.42,41.58,3.3,1904880250.0,1110506478.0,-0.78,0.2,24.57,35.98
13,920068,天工股份,22.72,11.37,2.32,235140.0,495671829.94,16.13,22.79,19.5,19.8,20.4,1.67,37.5,85.2,11.92,14690752341.0,1424640810.0,3.18,2.9,476.65,476.65
14,300879,大叶股份,48.31,10.78,4.7,291700.0,1320840402.44,14.4,48.68,42.4,43.0,43.61,2.13,14.51,12.59,6.99,9777887622.0,9711684323.0,0.54,0.19,198.76,208.1
