序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,837023,芭薇股份,34.28,25.89,7.05,158673.0,513125510.69,32.1,35.39,26.65,27.0,27.23,5.41,46.31,85.27,7.19,2941224000.0,1174652535.0,0.73,-1.95,121.45,142.78
2,836419,万德股份,18.24,22.99,3.41,236310.0,434076036.45,29.8,19.27,14.85,14.85,14.83,12.43,37.51,75.82,3.17,1628067817.0,1149017017.0,-0.55,-1.08,71.59,89.02
3,301301,川宁生物,14.02,20.03,2.34,1271052.0,1699926199.85,17.64,14.02,11.96,12.01,11.68,33.85,20.64,27.08,3.81,31224783200.0,8634810845.0,0.0,0.0,0.94,18.21
4,301108,洁雅股份,33.91,19.99,5.65,47007.0,148218822.33,20.03,33.91,28.25,28.48,28.26,11.84,13.65,67.73,1.48,2726273223.0,1167379997.0,0.0,0.0,21.32,31.69
5,836547,无锡晶海,29.7,18.23,4.58,65679.0,184130593.36,24.24,30.99,24.9,24.9,25.12,6.27,18.45,30.15,3.38,2307333600.0,1057438800.0,-1.0,-1.46,53.81,89.9
6,833171,国航远洋,14.26,15.47,1.91,791604.0,1140048775.41,15.47,15.44,13.53,14.0,12.35,4.71,27.59,-128.33,5.89,7920110280.0,4091742283.0,-1.66,-3.39,131.12,135.7
7,873305,九菱科技,51.79,15.19,6.83,64742.0,313204695.17,27.36,55.8,43.5,44.0,44.96,3.59,17.85,133.9,10.02,3359499737.0,1878795722.0,-1.88,0.45,113.04,176.07
8,872351,华光源海,44.69,15.09,5.86,136865.0,590617759.02,21.81,48.87,40.4,41.5,38.83,3.73,38.82,92.32,8.57,3934303769.0,1575789019.0,0.97,1.57,226.92,333.88
9,836077,吉林碳谷,17.0,13.71,2.05,333234.0,548280226.01,22.88,17.6,14.18,14.5,14.95,9.15,10.51,106.29,4.04,9990590889.0,5388265889.0,-0.7,0.0,55.96,52.33
10,300886,华业香料,25.69,13.52,3.06,61679.0,154369092.85,19.05,26.66,22.35,22.52,22.63,12.8,14.19,41.81,3.32,1915317950.0,1116591445.0,-1.31,-1.65,25.26,36.72
11,301089,拓新药业,29.59,12.81,3.36,103865.0,295872629.86,16.24,30.49,26.23,26.38,26.23,13.54,11.42,-262.6,2.42,3744451755.0,2691989102.0,0.82,0.41,2.74,4.97
12,832471,美邦科技,18.99,11.31,1.93,69423.0,126199734.65,18.99,19.86,16.62,16.78,17.06,5.48,13.09,-528.84,2.94,1579968000.0,1007051227.0,0.74,-0.63,31.6,56.3
13,688655,迅捷兴,19.89,10.99,1.97,76213.0,148493497.0,12.83,20.3,18.0,18.22,17.92,4.19,5.71,-136.63,3.92,2653127100.0,2653127100.0,0.51,0.4,66.44,84.51
14,600403,大有能源,3.81,10.12,0.35,153061.0,56557629.0,10.69,3.81,3.44,3.46,3.46,3.47,0.64,-7.37,1.69,9108995252.0,9108995252.0,0.0,0.0,35.11,29.59
15,601008,连云港,6.77,10.08,0.62,1007235.0,676536295.0,4.72,6.77,6.48,6.53,6.15,2.74,8.12,92.12,2.08,8399119301.0,8399119301.0,0.0,0.0,83.97,79.58
16,600982,宁波能源,5.47,10.06,0.5,1212069.0,644057579.0,11.27,5.47,4.91,4.95,4.97,9.26,10.85,36.16,1.4,6113422343.0,6113422343.0,0.0,0.0,28.71,32.77
