序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,837023,芭薇股份,35.39,29.97,8.16,184095.0,601026091.16,32.1,35.39,26.65,27.0,27.23,2.23,53.72,88.03,7.42,3036462000.0,1212688250.0,0.0,0.0,128.62,150.64
2,920068,天工股份,25.9,26.96,5.5,426447.0,969147717.34,34.41,26.52,19.5,19.8,20.4,1.32,68.01,97.13,13.59,16746940389.0,1624040360.0,-0.61,-2.34,557.36,557.36
3,836419,万德股份,18.58,25.29,3.75,266799.0,488869568.21,29.8,19.27,14.85,14.85,14.83,4.98,42.35,77.23,3.23,1658415572.0,1170435097.0,1.09,-0.05,74.79,92.54
4,301301,川宁生物,14.02,20.03,2.34,1351034.0,1812061678.87,17.64,14.02,11.96,12.01,11.68,12.7,21.94,27.08,3.81,31224783200.0,8634810845.0,0.0,0.0,0.94,18.21
5,301156,美农生物,23.8,20.02,3.97,188008.0,407702751.86,21.13,23.8,19.61,19.88,19.83,3.7,29.21,94.3,4.55,3350675265.0,1532131402.0,0.0,0.0,75.78,88.14
6,301089,拓新药业,31.48,20.02,5.25,158976.0,464965128.08,20.02,31.48,26.23,26.38,26.23,7.31,17.47,-279.38,2.57,3983620860.0,2863934333.0,0.0,0.0,9.31,11.67
7,300886,华业香料,27.16,20.02,4.53,102921.0,262576803.21,21.25,27.16,22.35,22.52,22.63,7.58,23.68,44.2,3.51,2024913800.0,1180483598.0,0.0,0.0,32.42,44.54
8,301108,洁雅股份,33.91,19.99,5.65,52490.0,166811166.68,20.03,33.91,28.25,28.48,28.26,4.69,15.25,67.73,1.48,2726273223.0,1167379997.0,0.0,0.0,21.32,31.69
9,833171,国航远洋,14.75,19.43,2.4,1048838.0,1502644574.63,15.47,15.44,13.53,14.0,12.35,2.21,36.55,-132.74,6.09,8192259932.0,4232342123.0,1.72,3.15,139.06,143.8
10,836547,无锡晶海,28.88,14.97,3.76,91011.0,258585480.05,24.24,30.99,24.9,24.9,25.12,3.08,25.56,29.32,3.29,2243629440.0,1028243520.0,-0.41,-0.41,49.56,84.65
11,300132,青松股份,6.06,13.7,0.73,617001.0,358978787.24,17.45,6.2,5.27,5.32,5.33,6.87,12.14,409.84,2.41,3130480169.0,3078972581.0,-0.16,0.0,16.09,22.92
12,839273,一致魔芋,54.1,13.18,6.3,99354.0,513984093.43,19.08,56.0,46.88,47.98,47.8,1.66,14.66,61.48,9.2,5582492819.0,3665770935.0,1.54,1.37,228.48,270.55
13,300871,回盛生物,25.73,13.0,2.96,530193.0,1282763289.9,16.6,26.39,22.61,22.76,22.77,3.2,28.77,26.65,2.52,4742497045.0,4742497045.0,0.47,0.04,126.1,155.77
14,873305,九菱科技,50.79,12.97,5.83,78430.0,383188163.94,27.36,55.8,43.5,44.0,44.96,1.54,21.62,131.31,9.83,3294632007.0,1842518531.0,-1.42,-0.41,108.93,170.74
15,872351,华光源海,43.86,12.95,5.03,170842.0,736455209.86,21.81,48.87,40.4,41.5,38.83,1.65,48.45,90.61,8.41,3861234355.0,1546522855.0,1.57,1.57,220.85,325.83
16,920016,中草香料,28.0,12.45,3.1,80884.0,220415311.23,18.59,29.25,24.62,24.8,24.9,6.96,30.69,140.92,5.89,2155494012.0,738055388.0,-0.43,0.0,17.89,41.34
17,600403,大有能源,3.81,10.12,0.35,167618.0,62103846.0,10.69,3.81,3.44,3.46,3.46,1.36,0.7,-7.37,1.69,9108995252.0,9108995252.0,0.0,0.0,35.11,29.59
18,601008,连云港,6.77,10.08,0.62,1043984.0,701415910.0,4.72,6.77,6.48,6.53,6.15,1.01,8.41,92.12,2.08,8399119301.0,8399119301.0,0.0,0.0,83.97,79.58
19,000639,西王食品,3.17,10.07,0.29,1147382.0,350657847.62,11.11,3.17,2.85,2.87,2.88,4.13,10.63,113.81,1.17,3421787061.0,3421781203.0,0.0,0.0,-0.63,-11.94
20,002040,南 京 港,9.3,10.06,0.85,62950.0,58543639.5,0.0,9.3,9.3,9.3,8.45,0.26,1.3,28.4,1.37,4556146865.0,4519243349.0,0.0,0.0,40.48,41.12
21,605055,迎丰股份,9.31,10.05,0.85,489088.0,441576856.0,13.48,9.31,8.17,8.17,8.46,2.68,11.12,-103.84,3.55,4096400000.0,4096400000.0,0.0,0.0,78.35,89.23
22,603839,安正时尚,6.79,10.05,0.62,116563.0,75636071.0,10.05,6.79,6.17,6.17,6.17,1.69,2.92,29.4,1.44,2710650566.0,2710650566.0,0.0,0.0,22.12,23.01
