序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,871263,莱赛激光,23.79,30.0,5.49,217917.0,488014343.58,18.09,23.79,20.48,20.5,18.3,5.97,42.0,1959.4,6.53,2270755500.0,1234448112.0,0.0,0.0,40.11,96.61
2,300651,金陵体育,20.4,20.0,3.4,164686.0,319520691.49,11.12,20.4,18.51,18.51,17.0,2.96,21.97,-387.64,3.43,2626555855.0,1529511950.0,0.0,0.0,49.67,63.07
3,300703,创源股份,24.43,19.99,4.07,432918.0,982027449.93,19.5,24.43,20.46,20.46,20.36,1.32,25.52,53.73,5.0,4406972651.0,4144832473.0,0.0,0.0,68.02,73.02
4,300865,大宏立,27.74,19.98,4.62,88466.0,233932302.48,17.82,27.74,23.62,23.62,23.12,8.57,13.06,648.45,3.08,2654163200.0,1879330962.0,0.0,0.0,15.82,18.85
5,300945,曼卡龙,25.1,19.98,4.18,459617.0,1061731934.57,19.98,25.1,20.92,21.53,20.92,1.51,19.28,38.23,3.97,6577997888.0,5982158225.0,0.0,0.0,126.94,118.45
6,300204,舒泰神,31.52,18.94,5.02,412710.0,1220163661.87,19.62,31.7,26.5,26.5,26.5,0.96,8.74,-1612.33,15.79,15059390934.0,14876787568.0,0.38,1.38,321.95,325.37
7,300238,冠昊生物,18.0,17.49,2.68,672412.0,1178328406.33,22.45,18.38,14.94,14.94,15.32,4.94,25.36,80.26,8.57,4772802618.0,4772413476.0,-0.06,0.28,38.46,49.5
8,301225,恒勃股份,82.6,16.73,11.84,77356.0,631259852.87,17.95,84.91,72.21,72.21,70.76,1.56,25.63,64.57,5.69,8539188000.0,2492868000.0,0.16,0.02,176.16,211.23
9,300149,睿智医药,11.93,16.16,1.66,1515081.0,1584694366.44,26.58,12.18,9.45,9.46,10.27,2.57,30.48,223.6,4.87,5940710425.0,5930217023.0,0.85,0.51,77.79,85.83
10,300315,掌趣科技,5.8,15.54,0.78,5572203.0,3185691118.46,17.13,6.02,5.16,5.24,5.02,6.49,21.57,141.57,3.23,15776975838.0,14981540981.0,0.35,0.69,1.58,5.45
11,300702,天宇股份,26.18,15.48,3.51,206212.0,537118903.9,17.64,27.2,23.2,23.3,22.67,7.85,9.77,26.43,2.55,9110042023.0,5528286165.0,-0.15,-0.08,45.44,57.14
12,301024,霍普股份,52.56,15.36,7.0,91787.0,487956420.61,10.12,54.67,50.06,51.41,45.56,5.55,15.24,-94.67,7.91,3342027600.0,3164637600.0,1.02,0.15,109.57,120.84
13,300740,水羊股份,18.14,14.96,2.36,576980.0,973504868.65,19.65,18.6,15.5,15.58,15.78,1.84,16.15,42.05,3.45,7044460862.0,6482333644.0,-0.22,0.95,46.17,37.22
14,301287,康力源,38.25,14.62,4.88,62369.0,231289910.19,16.21,39.5,34.09,34.31,33.37,3.9,36.62,34.02,2.25,2550127500.0,651449138.0,0.42,0.63,28.05,37.05
15,430047,诺思兰德,24.0,14.61,3.06,206899.0,447970725.78,21.87,24.35,19.77,19.91,20.94,2.98,11.49,-213.25,20.35,6582527376.0,4322554248.0,1.27,-0.12,66.67,108.15
16,300629,新劲刚,22.03,13.44,2.61,322951.0,683994082.94,9.53,22.14,20.29,20.31,19.42,6.64,15.26,-74.33,3.32,5538858031.0,4661979722.0,-0.45,-0.09,2.42,2.47
17,688669,聚石化学,21.0,13.02,2.42,50458.0,101029292.0,15.23,21.38,18.55,18.58,18.58,2.47,4.16,76.14,1.94,2548000014.0,2548000014.0,-1.55,0.33,34.27,36.01
18,300957,贝泰妮,49.61,12.21,5.4,209035.0,1009230028.06,15.29,50.76,44.0,44.21,44.21,6.31,4.93,185.38,3.61,21014796000.0,21014796000.0,-0.04,0.49,17.53,17.87
19,300669,沪宁股份,25.84,12.1,2.79,40926.0,102526380.87,16.96,26.75,22.84,23.16,23.05,6.19,2.25,344.56,5.77,4979510792.0,4705149217.0,0.16,-0.15,12.06,24.41
20,300972,万辰集团,180.42,12.06,19.42,39825.0,699938122.5,16.66,186.0,159.18,163.85,161.0,2.81,2.56,37.79,25.94,32473752680.0,28096472101.0,-0.21,-0.06,104.95,126.06
21,300436,广生堂,35.19,11.89,3.74,147837.0,489984503.09,17.3,36.18,30.74,30.75,31.45,3.3,10.81,-49.18,16.9,5604605730.0,4811170431.0,-0.87,-2.22,4.45,7.71
22,833943,优机股份,28.3,11.86,3.0,93491.0,259300687.89,15.77,30.0,26.01,26.32,25.3,2.36,22.69,46.31,4.78,2873054997.0,1166019656.0,-0.04,0.07,40.8,72.56
23,300016,北陆药业,7.79,11.76,0.82,519162.0,388213809.96,12.77,7.88,6.99,7.0,6.97,5.99,10.57,65.9,2.48,3832266959.0,3826271775.0,-0.26,3.32,15.07,26.67
24,301277,新天地,17.67,11.76,1.86,424228.0,712867538.21,18.91,18.38,15.39,15.39,15.81,1.16,42.0,30.62,4.66,6928025328.0,1784995128.0,0.4,0.0,70.89,84.25
25,688799,华纳药厂,51.8,11.73,5.44,149195.0,721978162.0,20.53,53.8,44.28,44.28,46.36,2.37,11.36,41.26,3.79,6802376000.0,6802376000.0,-1.6,-2.47,75.95,75.65
26,300468,四方精创,27.62,11.42,2.83,1655435.0,4659804681.97,12.63,29.68,26.55,27.05,24.79,2.22,31.25,284.11,9.17,14656532976.0,14632912075.0,-0.07,0.51,53.62,69.45
27,839790,联迪信息,44.35,10.74,4.3,93054.0,418883483.65,13.23,47.8,42.5,44.3,40.05,4.9,17.12,106.78,10.37,3502187337.0,2410376287.0,-0.11,-0.45,0.64,30.06
28,873305,九菱科技,46.3,10.24,4.3,53729.0,243388839.69,12.12,48.3,43.21,43.23,42.0,2.7,14.81,119.7,9.23,3003375899.0,1679633943.0,-0.22,0.43,56.58,148.79
