序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,301595,N太力,56.02,228.56,38.97,182451.0,847714753.43,148.56,66.88,41.55,45.0,17.05,,78.99,78.01,6.88,6065845600.0,1294011918.0,-0.43,0.41,228.56,228.56
2,603014,N威高,42.7,61.13,16.2,229230.0,997758873.0,32.04,49.99,41.5,49.99,26.5,,60.15,39.09,2.63,17566526618.0,1627407465.0,-0.19,-0.26,61.13,61.13
3,835174,五新隧装,42.84,29.98,9.88,178149.0,729046474.29,18.17,42.84,36.85,40.0,32.96,8.81,20.54,29.62,4.84,3855973479.0,3716445570.0,0.0,0.0,48.6,48.29
4,871396,常辅股份,51.2,25.95,10.55,143146.0,609049887.83,36.16,52.0,37.3,38.5,40.65,1.86,33.81,130.88,9.16,3070990336.0,2167988173.0,0.95,4.43,179.17,221.81
5,430198,微创光电,15.29,20.02,2.55,191810.0,280739670.48,24.41,16.38,13.27,13.76,12.74,5.54,27.31,-15.23,6.14,2467253603.0,1074036540.0,-0.07,-0.39,3.17,46.74
6,300631,久吾高科,24.58,20.02,4.1,212534.0,504934556.24,15.53,24.58,21.4,22.11,20.48,20.9,17.74,43.5,2.42,3073567362.0,2944123723.0,0.0,0.0,17.66,16.49
7,688336,三生国健,32.81,20.01,5.47,119943.0,372525194.0,17.7,32.81,27.97,27.98,27.34,6.86,1.94,49.14,3.57,20236741868.0,20236741868.0,0.0,0.0,45.11,53.17
8,301459,丰茂股份,65.75,20.0,10.96,82867.0,511865122.02,18.95,65.75,55.37,56.73,54.79,3.93,41.43,45.78,4.28,5260000000.0,1315000000.0,0.0,1.15,6.08,62.31
9,301335,天元宠物,37.08,20.0,6.18,224402.0,759143606.58,18.64,37.08,31.32,32.58,30.9,2.47,44.99,70.28,2.48,4672080000.0,1849365148.0,0.0,0.0,52.59,64.8
10,300069,金利华电,19.5,20.0,3.25,141726.0,263171366.5,15.14,19.5,17.04,18.0,16.25,6.44,12.11,-727.62,8.32,2281500000.0,2281500000.0,0.0,0.0,16.7,48.06
11,300489,光智科技,53.42,19.99,8.9,69653.0,371899095.3,2.07,53.42,52.5,53.42,44.52,3.82,5.08,192.21,11.75,7354482846.0,7323407256.0,0.0,0.0,1.95,-2.3
12,300963,中洲特材,29.59,19.99,4.93,787686.0,2022530826.71,27.98,29.59,22.69,23.45,24.66,1.41,39.28,187.55,9.13,9693684000.0,5933741673.0,0.0,0.0,229.14,239.33
13,836077,吉林碳谷,17.1,18.09,2.62,363753.0,565311839.59,25.0,17.39,13.77,13.96,14.48,1.56,11.48,106.92,4.07,10049359071.0,5419961571.0,0.71,0.59,54.89,53.23
14,300609,汇纳科技,33.95,15.59,4.58,269338.0,911738682.94,14.06,35.24,31.11,32.02,29.37,1.97,22.46,-386.46,3.98,4077883439.0,4070377976.0,-0.15,-0.24,29.04,37.78
15,300210,森远股份,11.09,14.33,1.39,590747.0,654845855.46,16.29,11.64,10.06,10.2,9.7,8.07,12.21,161.97,13.02,5369999279.0,5364488203.0,0.0,-0.63,4.62,8.3
16,300121,阳谷华泰,12.88,12.78,1.46,468839.0,592106065.87,10.77,13.26,12.03,12.1,11.42,8.16,10.83,23.09,1.65,5779475552.0,5575567777.0,0.0,-0.23,11.42,7.15
17,301027,华蓝集团,14.84,12.77,1.68,215268.0,314134498.78,16.57,15.49,13.31,13.46,13.16,3.88,18.22,-60.21,2.35,2194259318.0,1753392657.0,0.34,0.68,-9.12,-7.6
18,300004,南风股份,10.03,12.7,1.13,871921.0,817970184.62,21.24,10.55,8.66,8.89,8.9,1.85,18.17,74.12,2.73,4814335788.0,4814335788.0,-0.59,-0.3,61.25,63.09
19,301188,力诺药包,20.86,12.63,2.34,265218.0,544384649.33,14.42,21.97,19.3,19.8,18.52,5.73,11.41,29.91,3.31,4848919412.0,4848919412.0,-0.52,-0.86,33.8,38.88
