序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,301595,N太力,58.97,245.87,41.92,176642.0,815266001.03,148.56,66.88,41.55,45.0,17.05,,76.47,82.11,7.24,6385271600.0,1362154281.0,1.32,3.57,245.87,245.87
2,603014,N威高,44.23,66.91,17.73,215907.0,940109772.0,32.04,49.99,41.5,49.99,26.5,,56.65,40.49,2.72,18195959539.0,1685719723.0,-0.09,-0.63,66.91,66.91
3,835174,五新隧装,42.84,29.98,9.88,177285.0,725347968.57,18.17,42.84,36.85,40.0,32.96,11.22,20.44,29.62,4.84,3855973479.0,3716445570.0,0.0,0.0,48.6,48.29
4,871396,常辅股份,50.82,25.02,10.17,130870.0,547685839.67,33.26,50.82,37.3,38.5,40.65,2.18,30.91,129.91,9.09,3048197830.0,2151897636.0,3.69,4.78,177.1,219.42
5,430198,微创光电,15.48,21.51,2.74,182637.0,266625805.91,24.41,16.38,13.27,13.76,12.74,6.75,26.0,-15.42,6.21,2497912739.0,1087382971.0,2.52,3.27,4.45,48.56
6,300631,久吾高科,24.58,20.02,4.1,209416.0,497270168.12,15.53,24.58,21.4,22.11,20.48,26.35,17.48,43.5,2.42,3073567362.0,2944123723.0,0.0,0.0,17.66,16.49
7,300069,金利华电,19.5,20.0,3.25,141049.0,261851216.5,15.14,19.5,17.04,18.0,16.25,8.17,12.06,-727.62,8.32,2281500000.0,2281500000.0,0.0,0.0,16.7,48.06
8,301335,天元宠物,37.08,20.0,6.18,199469.0,666748815.78,18.64,37.08,31.32,32.58,30.9,2.81,39.99,70.28,2.48,4672080000.0,1849365148.0,0.0,0.0,52.59,64.8
9,301459,丰茂股份,65.75,20.0,10.96,66743.0,406584877.27,18.95,65.75,55.37,56.73,54.79,4.05,33.37,45.78,4.28,5260000000.0,1315000000.0,0.0,0.0,6.08,62.31
10,300489,光智科技,53.42,19.99,8.9,69459.0,370862747.3,2.07,53.42,52.5,53.42,44.52,4.87,5.07,192.21,11.75,7354482846.0,7323407256.0,0.0,0.0,1.95,-2.3
11,300963,中洲特材,29.59,19.99,4.93,784459.0,2012982459.2,27.98,29.59,22.69,23.45,24.66,1.79,39.12,187.55,9.13,9693684000.0,5933741673.0,0.0,0.0,229.14,239.33
12,688336,三生国健,32.3,18.14,4.96,97248.0,298376976.0,16.13,32.38,27.97,27.98,27.34,7.11,1.58,48.38,3.51,19922181114.0,19922181114.0,0.31,1.6,42.86,50.79
13,300210,森远股份,11.33,16.8,1.63,499767.0,552247982.1,16.29,11.64,10.06,10.2,9.7,8.74,10.33,165.48,13.3,5486212067.0,5480581726.0,-2.66,-2.66,6.89,10.64
14,301188,力诺药包,21.47,15.93,2.95,239402.0,489970317.33,14.42,21.97,19.3,19.8,18.52,6.61,10.3,30.79,3.4,4990714275.0,4990714275.0,-0.6,-2.28,37.72,42.94
15,300609,汇纳科技,33.93,15.53,4.56,258711.0,875503644.94,14.06,35.24,31.11,32.02,29.37,2.42,21.58,-386.23,3.97,4075481151.0,4067980110.0,-0.06,0.59,28.96,37.7
