序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000826,启迪环境,10.144927024841309,2.28,71308906,3249394346.5199995,3249805405.4399996,2.1945290565490723,206656153,092500,092500,0,2/2,2,环保行业
2,000903,云内动力,10.099010467529297,5.56,85341897,10676654762.88,10840716574.08,0.799331784248352,895600563,092500,092500,0,7/5,4,汽车零部
3,001230,劲旅环境,9.987085342407227,25.55,108026550,1381685592.7,3410825278.35,7.818460941314697,177459441,092500,092500,0,3/3,3,环保行业
4,603390,通达电气,10.025062561035156,17.56,252412761,6141702453.4,6175360039.04,4.1098175048828125,267706256,092500,092500,0,7/6,4,汽车零部
5,603693,江苏新能,10.019646644592285,16.8,889321552,14976794784.0,14976794918.400002,6.043384075164795,77684040,092501,094510,3,8/4,3,电力行业
6,600834,申通地铁,9.975369453430176,8.93,75000373,4263020411.65,4263020402.72,1.7593247890472412,227173859,092502,092502,0,1/1,1,铁路公路
7,605005,合兴股份,9.98307991027832,19.5,76734938,7819500000.0,7819500000.0,0.9813279509544373,712334512,092503,092503,0,2/2,2,汽车零部
8,605388,均瑶健康,10.047281265258789,9.31,165914823,5590506040.0,5590506040.0,2.9677960872650146,190071367,092503,092503,0,4/4,4,食品饮料
9,603056,德邦股份,10.005817413330078,18.91,705813568,19284708987.08,19284709062.72,3.7002029418945312,295261874,093027,093251,2,3/3,3,物流行业
10,000539,粤电力Ａ,10.02087688446045,5.27,481720944,13459035340.23,27668996848.64,3.5933678150177,438215256,093030,093030,0,2/2,2,电力行业
11,603333,尚纬股份,10.055248260498047,9.96,486142976,6190414756.56,6190414736.64,8.02424430847168,258297510,093100,093100,0,6/6,6,电网设备
12,600006,东风股份,9.987668991088867,8.92,1337135984,17840000000.0,17840000000.0,7.576462268829346,295031702,093117,100150,3,1/1,1,汽车整车
13,603066,音飞储存,10.025274276733398,13.06,238765143,3841991766.44,3841991844.8,6.276767730712891,124737366,093117,093641,2,1/1,1,物流行业
14,002743,富煌钢构,9.970674514770508,7.5,260127981,3259282335.0,3264513600.0,8.052253723144531,114276750,093239,093724,2,1/1,1,水泥建材
15,002955,鸿合科技,9.983360290527344,26.44,184215882,4954266916.8,6256759273.280001,3.762848138809204,211248223,093609,093609,0,1/1,1,光学光电
16,603089,正裕工业,10.016555786132812,13.29,201333209,3014832552.87,3014832552.87,6.778865814208984,7400602,093719,101816,6,1/1,1,汽车零部
17,603065,宿迁联盛,10.04273509979248,10.3,226834792,2025736586.5000002,4315365950.400001,11.696314811706543,116972835,093737,093737,0,4/3,1,化学原料
18,603011,合锻智能,9.994385719299316,19.59,1524424704,9685578820.83,9685578722.88,16.08479118347168,279641373,093749,100528,2,4/3,2,专用设备
19,002232,启明信息,10.017271041870117,19.11,329478112,7807360975.05,7807360841.28,4.3157501220703125,315695269,093800,093800,0,1/1,1,互联网服
20,002471,中超控股,9.981851577758789,6.06,2923890960,7908280383.78,8296139999.999999,37.595191955566406,326232337,093912,103357,5,19/12,1,电网设备
21,001208,华菱线缆,10.028382301330566,11.63,646223088,3140946047.61,6215351120.0,21.05594253540039,197457629,094127,103103,1,1/1,1,电网设备
22,688206,概伦电子,20.008642196655273,27.77,521514560,4955087353.62,12084889061.119999,10.831703186035156,150579131,094301,094301,0,1/1,1,软件开发
23,300204,舒泰神,20.0,23.04,1161411472,10874403095.039999,11007879782.4,11.206463813781738,108515819,094321,094803,3,1/1,1,生物制品
24,603076,XD乐惠国,9.99665641784668,32.9,330892096,3971074217.6,3971074217.6,8.604304313659668,34765430,094455,100931,5,4/3,2,专用设备
25,002355,兴民智通,9.971098899841309,7.61,443684400,4704248206.5,4722540744.0,9.679365158081055,343373093,094518,094518,0,1/1,1,汽车零部
26,600869,远东股份,10.084033966064453,5.24,399994736,11629408389.04,11629408420.48,3.5227949619293213,220816744,094528,094528,0,1/1,1,电网设备
