序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000826,启迪环境,10.144927024841309,2.28,74227762,3249394346.5199995,3249805405.4399996,2.2843568325042725,171202381,092500,092500,0,2/2,2,环保行业
2,000903,云内动力,10.099010467529297,5.56,99953699,10676654762.88,10840716574.08,0.9361892938613892,774753284,092500,092500,0,7/5,4,汽车零部
3,001230,劲旅环境,9.987085342407227,25.55,111318923,1381685592.7,3410825278.35,8.056747436523438,154110318,092500,092500,0,3/3,3,环保行业
4,603390,通达电气,10.025062561035156,17.56,256117921,6141702453.4,6175360039.04,4.170145511627197,241230500,092500,092500,0,7/6,4,汽车零部
5,603693,江苏新能,10.019646644592285,16.8,900378976,14976794784.0,14976794918.400002,6.117214679718018,59783976,092501,094510,3,8/4,3,电力行业
6,600834,申通地铁,9.975369453430176,8.93,78483966,4263020411.65,4263020402.72,1.8410413265228271,182401518,092502,092502,0,1/1,1,铁路公路
7,605005,合兴股份,9.98307991027832,19.5,78575738,7819500000.0,7819500000.0,1.0048691034317017,690299512,092503,092503,0,2/2,2,汽车零部
8,605388,均瑶健康,10.047281265258789,9.31,177622148,5590506040.0,5590506040.0,3.177210569381714,157554330,092503,092503,0,4/4,4,食品饮料
9,603056,德邦股份,10.005817413330078,18.91,748148960,19284708987.08,19284709062.72,3.919731378555298,463765405,093027,093251,2,3/3,3,物流行业
10,000539,粤电力Ａ,10.02087688446045,5.27,495166864,13459035340.23,27668996848.64,3.693270444869995,301455019,093030,093030,0,2/2,2,电力行业
11,603333,尚纬股份,10.055248260498047,9.96,495502400,6190414756.56,6190414736.64,8.175436019897461,230849732,093100,093100,0,6/6,6,电网设备
12,600006,东风股份,9.987668991088867,8.92,1371786368,17840000000.0,17840000000.0,7.77069091796875,214422813,093117,100150,3,1/1,1,汽车整车
13,603066,音飞储存,10.025274276733398,13.06,253259575,3841991766.44,3841991844.8,6.654031276702881,82993243,093117,093641,2,1/1,1,物流行业
14,002743,富煌钢构,9.970674514770508,7.5,262680981,3259282335.0,3264513600.0,8.130583763122559,74154750,093239,093724,2,1/1,1,水泥建材
15,002955,鸿合科技,9.983360290527344,26.44,202631871,4954266916.8,6256759273.280001,4.134567737579346,162598094,093609,093609,0,1/1,1,光学光电
16,603089,正裕工业,10.016555786132812,13.29,277094832,3014832552.87,3014832552.87,9.327007293701172,15099579,093719,134149,7,1/1,1,汽车零部
17,603065,宿迁联盛,10.04273509979248,10.3,232852052,2025736586.5000002,4315365950.400001,11.993355751037598,92195155,093737,093737,0,4/3,1,化学原料
18,603011,合锻智能,9.994385719299316,19.59,1552273856,9685578820.83,9685578722.88,16.372323989868164,188038533,093749,100528,2,4/3,2,专用设备
19,002232,启明信息,10.017271041870117,19.11,341893888,7807360975.05,7807360841.28,4.474776744842529,211962367,093800,093800,0,1/1,1,互联网服
