序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000826,启迪环境,10.144927024841309,2.28,73202446,3249394346.5199995,3249805405.4399996,2.252802848815918,189114973,092500,092500,0,2/2,2,环保行业
2,000903,云内动力,10.099010467529297,5.56,93365433,10676654762.88,10840716574.08,0.8744820952415466,785543799,092500,092500,0,7/5,4,汽车零部
3,001230,劲旅环境,9.987085342407227,25.55,110512565,1381685592.7,3410825278.35,7.998387336730957,170346321,092500,092500,0,3/3,3,环保行业
4,603390,通达电气,10.025062561035156,17.56,253561185,6141702453.4,6175360039.04,4.12851619720459,255927008,092500,092500,0,7/6,4,汽车零部
5,603693,江苏新能,10.019646644592285,16.8,894201792,14976794784.0,14976794918.400002,6.075969696044922,81230688,092501,094510,3,8/4,3,电力行业
6,600834,申通地铁,9.975369453430176,8.93,77242696,4263020411.65,4263020402.72,1.8119240999221802,210865893,092502,092502,0,1/1,1,铁路公路
7,605005,合兴股份,9.98307991027832,19.5,77754788,7819500000.0,7819500000.0,0.9943703413009644,704045062,092503,092503,0,2/2,2,汽车零部
8,605388,均瑶健康,10.047281265258789,9.31,174369048,5590506040.0,5590506040.0,3.119020938873291,170332492,092503,092503,0,4/4,4,食品饮料
9,603056,德邦股份,10.005817413330078,18.91,716724320,19284708987.08,19284709062.72,3.7567803859710693,347310061,093027,093251,2,3/3,3,物流行业
10,000539,粤电力Ａ,10.02087688446045,5.27,490026784,13459035340.23,27668996848.64,3.6550798416137695,367804567,093030,093030,0,2/2,2,电力行业
11,603333,尚纬股份,10.055248260498047,9.96,493335104,6190414756.56,6190414736.64,8.140425682067871,246468008,093100,093100,0,6/6,6,电网设备
12,600006,东风股份,9.987668991088867,8.92,1356764464,17840000000.0,17840000000.0,7.686487197875977,253919413,093117,100150,3,1/1,1,汽车整车
13,603066,音飞储存,10.025274276733398,13.06,247880161,3841991766.44,3841991844.8,6.514014720916748,93954501,093117,093641,2,1/1,1,物流行业
14,002743,富煌钢构,9.970674514770508,7.5,261754731,3259282335.0,3264513600.0,8.102165222167969,96871500,093239,093724,2,1/1,1,水泥建材
15,002955,鸿合科技,9.983360290527344,26.44,190144259,4954266916.8,6256759273.280001,3.882510185241699,185775398,093609,093609,0,1/1,1,光学光电
16,603089,正裕工业,10.016555786132812,13.29,210186383,3014832552.87,3014832552.87,7.072519779205322,291077,093719,101816,6,1/1,1,汽车零部
17,603065,宿迁联盛,10.04273509979248,10.3,230157572,2025736586.5000002,4315365950.400001,11.860342979431152,101518715,093737,093737,0,4/3,1,化学原料
18,603011,合锻智能,9.994385719299316,19.59,1541440592,9685578820.83,9685578722.88,16.260473251342773,219071052,093749,100528,2,4/3,2,专用设备
19,002232,启明信息,10.017271041870117,19.11,337007456,7807360975.05,7807360841.28,4.412189483642578,273179341,093800,093800,0,1/1,1,互联网服
20,002471,中超控股,9.981851577758789,6.06,2940550496,7908280383.78,8296139999.999999,37.805850982666016,250569601,093912,103357,5,19/12,1,电网设备
21,001208,华菱线缆,10.028382301330566,11.63,661471040,3140946047.61,6215351120.0,21.541400909423828,149639721,094127,103103,1,1/1,1,电网设备
22,688206,概伦电子,20.008642196655273,27.77,540734848,4955087353.62,12084889061.119999,11.219593048095703,131509722,094301,094301,0,1/1,1,软件开发
23,300204,舒泰神,20.0,23.04,1180442912,10874403095.039999,11007879782.4,11.381474494934082,83743488,094321,094803,3,1/1,1,生物制品
